epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-03-01 00:32:07,0,0,0,0,108.20,49,0
0,2023-03-01 00:32:36,5.74767,0.018653,4.467305,0.042268,191.76,56,23
1,2023-03-01 00:32:59,4.363219,0.03792,4.351831,0.039727,202.65,58,27
2,2023-03-01 00:33:22,4.362535,0.036806,4.396564,0.037961,192.40,58,0
3,2023-03-01 00:33:45,4.360282,0.03682,4.382931,0.039263,196.04,58,34
4,2023-03-01 00:34:08,4.360111,0.037053,4.364653,0.039226,195.29,59,17
5,2023-03-01 00:34:31,4.358541,0.03792,4.418366,0.040465,192.79,59,3
6,2023-03-01 00:34:54,4.35776,0.03792,4.358932,0.037861,198.92,60,26
7,2023-03-01 00:35:17,4.359061,0.038341,4.380722,0.039663,194.60,60,0
8,2023-03-01 00:35:40,4.363561,0.03752,4.390043,0.038361,198.28,60,27
9,2023-03-01 00:36:02,4.358793,0.037587,4.384466,0.038061,193.46,60,0
10,2023-03-01 00:36:26,4.360565,0.037774,4.369951,0.038222,198.87,60,30
11,2023-03-01 00:36:49,4.36446,0.037353,4.370505,0.04063,197.57,60,4
12,2023-03-01 00:37:12,4.354726,0.037487,4.385173,0.039827,199.64,60,27
13,2023-03-01 00:37:35,4.363701,0.037907,4.370936,0.03766,199.82,60,12
14,2023-03-01 00:37:58,4.358099,0.03714,4.364305,0.038762,197.78,60,4
15,2023-03-01 00:38:21,4.352556,0.038921,4.385269,0.038762,196.58,60,21
16,2023-03-01 00:38:44,4.36095,0.038074,4.388995,0.036959,193.44,60,12
17,2023-03-01 00:39:07,4.360447,0.037306,4.398495,0.038962,196.06,60,0
18,2023-03-01 00:39:30,4.359265,0.038041,4.391775,0.036859,196.93,60,0
19,2023-03-01 00:39:53,4.362174,0.037407,4.404507,0.036959,195.46,60,2
20,2023-03-01 00:40:16,4.354231,0.037587,4.372884,0.03756,197.54,60,3
21,2023-03-01 00:40:39,4.358446,0.03732,4.403583,0.038361,194.09,60,0
22,2023-03-01 00:41:02,4.357385,0.038521,4.366835,0.038261,198.67,60,7
23,2023-03-01 00:41:25,4.355923,0.037874,4.379382,0.03776,193.65,60,18
24,2023-03-01 00:41:48,4.358001,0.038054,4.377401,0.039864,195.39,60,16
25,2023-03-01 00:42:12,4.363253,0.036886,4.422584,0.038423,196.82,60,24
26,2023-03-01 00:42:35,4.365553,0.037186,4.370513,0.03756,187.34,60,18
27,2023-03-01 00:42:57,4.362276,0.038174,4.376151,0.040365,195.89,60,0
28,2023-03-01 00:43:21,4.356233,0.039321,4.384711,0.034455,197.80,60,1
29,2023-03-01 00:43:44,4.360466,0.038875,4.369411,0.041266,198.55,60,10
30,2023-03-01 00:44:07,4.359923,0.038975,4.367364,0.043038,196.28,60,19
31,2023-03-01 00:44:30,4.358602,0.03784,4.35997,0.038562,193.62,60,0
32,2023-03-01 00:44:52,4.360317,0.038854,4.38622,0.036458,195.79,60,19
33,2023-03-01 00:45:16,4.358366,0.03802,4.382779,0.038462,193.84,60,0
34,2023-03-01 00:45:38,4.356213,0.038608,4.399674,0.040365,196.84,60,24
35,2023-03-01 00:46:02,4.360695,0.03762,4.362784,0.037721,194.83,60,20
36,2023-03-01 00:46:24,4.359397,0.038608,4.373417,0.039025,196.32,60,0
37,2023-03-01 00:46:48,4.358157,0.037774,4.357304,0.036216,195.52,60,0
38,2023-03-01 00:47:11,4.356937,0.039288,4.428273,0.037059,198.68,60,6
39,2023-03-01 00:47:34,4.360871,0.038487,4.413165,0.038762,197.17,60,5
40,2023-03-01 00:47:57,4.356381,0.039054,4.366336,0.041132,194.09,60,3
41,2023-03-01 00:48:20,4.357719,0.037053,4.392593,0.038261,195.78,60,26
42,2023-03-01 00:48:44,4.357899,0.03732,4.368325,0.040765,190.73,59,0
43,2023-03-01 00:49:07,4.359344,0.03762,4.381042,0.038161,191.16,60,12
44,2023-03-01 00:49:30,4.358234,0.038041,4.413764,0.036759,198.00,60,6
45,2023-03-01 00:49:53,4.358099,0.037974,4.367369,0.035112,197.99,60,26
46,2023-03-01 00:50:16,4.356377,0.038354,4.367359,0.038662,191.58,60,16
47,2023-03-01 00:50:39,4.358571,0.038308,4.400961,0.036158,195.30,60,0
48,2023-03-01 00:51:02,4.35828,0.03792,4.401384,0.039727,192.40,60,14
49,2023-03-01 00:51:25,4.359466,0.037707,4.412827,0.038523,200.82,60,13
post,2023-03-01 00:51:30,0,0,0,0,110.35,54,0
