epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-02-28 13:27:28,0,0,0,0,109.23,51,0
0,2023-02-28 13:28:14,5.485732,0.026976,7.773355,0.024239,137.97,53,0
1,2023-02-28 13:28:23,4.144345,0.071014,4.097349,0.069912,179.61,57,0
2,2023-02-28 13:28:32,3.740914,0.118933,3.700362,0.14984,180.96,58,0
3,2023-02-28 13:28:40,3.47798,0.160249,3.594412,0.167268,176.59,59,0
4,2023-02-28 13:28:49,3.414399,0.169249,3.84482,0.182893,188.20,60,0
5,2023-02-28 13:28:58,3.372912,0.177196,3.773876,0.185096,184.35,60,0
6,2023-02-28 13:29:07,3.316796,0.189155,3.611277,0.19972,177.29,61,0
7,2023-02-28 13:29:16,3.269049,0.197566,3.355072,0.213341,187.82,61,0
8,2023-02-28 13:29:24,3.206503,0.210113,3.758026,0.222756,181.63,61,0
9,2023-02-28 13:29:33,3.128836,0.222147,3.416016,0.234776,184.88,61,2
10,2023-02-28 13:29:42,3.045206,0.239458,3.576549,0.245994,189.82,62,13
11,2023-02-28 13:29:52,2.955298,0.258825,3.094572,0.262945,159.93,60,0
12,2023-02-28 13:30:01,2.866846,0.272513,3.401983,0.287059,182.03,62,0
13,2023-02-28 13:30:10,2.762685,0.294096,3.251923,0.307692,187.02,62,0
14,2023-02-28 13:30:18,2.66915,0.315057,3.259675,0.317909,188.05,62,0
15,2023-02-28 13:30:27,2.565228,0.336643,2.824229,0.340345,195.96,62,0
16,2023-02-28 13:30:36,2.444083,0.359858,2.818595,0.330299,192.86,62,0
17,2023-02-28 13:30:45,2.338318,0.384928,3.108762,0.365986,183.30,62,0
18,2023-02-28 13:30:54,2.216428,0.411076,3.049486,0.394822,179.71,62,0
19,2023-02-28 13:31:02,2.092483,0.440884,2.729639,0.416867,186.96,62,0
20,2023-02-28 13:31:11,1.963446,0.470818,2.452412,0.470065,186.29,62,0
21,2023-02-28 13:31:20,1.826018,0.501153,2.767701,0.448518,186.07,62,0
22,2023-02-28 13:31:29,1.696469,0.535775,3.394613,0.5002,180.97,62,0
23,2023-02-28 13:31:38,1.554462,0.571626,3.534678,0.501202,180.95,62,0
24,2023-02-28 13:31:47,1.410981,0.60893,2.547577,0.549479,174.80,62,0
25,2023-02-28 13:31:56,1.282771,0.6429,4.649121,0.531851,177.93,62,0
26,2023-02-28 13:32:05,1.123147,0.686597,2.733421,0.602144,185.36,62,0
27,2023-02-28 13:32:14,0.993675,0.722523,2.059432,0.579928,187.39,62,0
28,2023-02-28 13:32:22,0.867023,0.75732,3.805222,0.585337,176.69,62,0
29,2023-02-28 13:32:31,0.733237,0.795828,2.286879,0.6875,177.26,62,0
30,2023-02-28 13:32:40,0.64411,0.824444,2.583233,0.679287,179.82,62,0
31,2023-02-28 13:32:49,0.521957,0.859256,4.056338,0.653646,178.25,62,0
32,2023-02-28 13:32:58,0.460743,0.875276,3.00366,0.708734,188.37,62,0
33,2023-02-28 13:33:07,0.392245,0.895081,3.286103,0.692107,183.52,62,0
34,2023-02-28 13:33:15,0.338551,0.911151,1.773472,0.690905,182.65,62,0
35,2023-02-28 13:33:24,0.287332,0.925943,4.726603,0.726942,179.69,62,0
36,2023-02-28 13:33:33,0.266397,0.929026,2.590987,0.729367,186.15,62,0
37,2023-02-28 13:33:42,0.226457,0.941561,2.953574,0.716146,189.65,62,5
38,2023-02-28 13:33:51,0.201582,0.94823,3.652569,0.709335,179.45,62,0
39,2023-02-28 13:34:00,0.200567,0.948367,5.372629,0.740986,180.17,62,0
40,2023-02-28 13:34:08,0.200665,0.945272,5.482405,0.705729,183.37,62,0
41,2023-02-28 13:34:17,0.186115,0.951013,4.361218,0.725561,187.91,62,0
42,2023-02-28 13:34:26,0.172714,0.954974,4.553068,0.716546,180.38,62,0
43,2023-02-28 13:34:35,0.159763,0.957732,6.447534,0.729768,183.77,62,0
44,2023-02-28 13:34:44,0.140734,0.963416,3.341034,0.734776,186.90,62,0
45,2023-02-28 13:34:53,0.16192,0.955074,5.62048,0.761819,180.17,62,0
46,2023-02-28 13:35:01,0.161363,0.955325,1.968506,0.796274,176.04,62,0
47,2023-02-28 13:35:10,0.129473,0.96557,7.411259,0.759014,184.24,62,0
48,2023-02-28 13:35:19,0.109932,0.971154,5.897511,0.779848,177.18,62,0
49,2023-02-28 13:35:28,0.110644,0.96954,3.659421,0.7502,178.00,62,0
post,2023-02-28 13:35:34,0,0,0,0,113.97,55,0
