epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-02-27 14:22:49,0,0,0,0,107.83,47,0
0,2023-02-27 14:27:25,4.94317,0.0106,1928.523804,0.0172,132.77,51,9
1,2023-02-27 14:31:59,4.655469,0.010575,2071.988525,0.0176,129.92,51,0
2,2023-02-27 14:36:31,4.657779,0.0097,2305.914551,0.0168,134.30,50,0
3,2023-02-27 14:41:00,4.65625,0.0095,2478.173584,0.0144,132.39,51,0
4,2023-02-27 14:45:28,4.658475,0.00985,2703.324707,0.0178,131.13,51,0
5,2023-02-27 14:50:00,4.658301,0.009175,1726.099609,0.017,132.10,51,0
6,2023-02-27 14:54:25,4.659005,0.01005,2644.628906,0.015,130.65,51,0
7,2023-02-27 14:58:52,4.657653,0.01025,2388.936768,0.017,128.46,51,0
8,2023-02-27 15:03:22,4.657271,0.009725,1568.775146,0.0148,130.40,51,0
9,2023-02-27 15:07:52,4.658003,0.009,2961.218506,0.0182,131.15,51,0
10,2023-02-27 15:12:21,4.657442,0.010425,1710.961792,0.0142,130.61,51,0
11,2023-02-27 15:16:47,4.657466,0.010875,2363.041504,0.0162,130.69,51,0
12,2023-02-27 15:21:11,4.657968,0.0093,2397.152344,0.017,130.08,51,0
13,2023-02-27 15:25:44,4.659751,0.01015,3060.2771,0.0174,126.46,50,0
14,2023-02-27 15:30:14,4.656777,0.0096,2609.797363,0.0146,131.70,51,0
15,2023-02-27 15:34:42,4.656342,0.0092,2771.79541,0.0138,128.30,51,0
16,2023-02-27 15:39:11,4.659949,0.010625,2068.856934,0.0156,127.92,51,0
17,2023-02-27 15:43:41,4.656667,0.010275,2455.887939,0.016,131.22,51,0
18,2023-02-27 15:48:06,4.659285,0.010325,2078.865479,0.0162,130.10,51,0
19,2023-02-27 15:52:28,4.657415,0.009325,2154.677734,0.0172,127.86,51,0
20,2023-02-27 15:57:01,4.659385,0.009375,2014.787964,0.0146,128.01,51,3
21,2023-02-27 16:01:25,4.6581,0.010825,1647.504761,0.0134,132.16,51,0
22,2023-02-27 16:05:52,4.65842,0.00975,1953.646851,0.0144,129.44,51,0
23,2023-02-27 16:10:17,4.657087,0.00965,2525.189209,0.0156,136.32,51,0
24,2023-02-27 16:14:48,4.65726,0.009375,1959.152954,0.0154,124.70,51,0
25,2023-02-27 16:19:21,4.659519,0.010175,2099.11377,0.0148,130.97,50,0
26,2023-02-27 16:23:45,4.660036,0.00955,2470.373535,0.0164,126.31,51,0
27,2023-02-27 16:28:12,4.657262,0.009075,2631.279297,0.0172,128.43,51,0
28,2023-02-27 16:32:41,4.658992,0.009525,1792.621948,0.0172,131.80,51,0
29,2023-02-27 16:37:05,4.658259,0.01065,1851.291992,0.0166,131.60,51,1
30,2023-02-27 16:41:33,4.658653,0.0099,2179.70166,0.0162,129.17,50,0
31,2023-02-27 16:46:07,4.658044,0.009375,1820.726562,0.0174,129.32,50,0
32,2023-02-27 16:50:29,4.659396,0.01,2460.27417,0.0206,128.80,51,0
33,2023-02-27 16:54:59,4.658012,0.009825,2081.430176,0.0168,128.80,51,0
34,2023-02-27 16:59:25,4.657753,0.009825,2329.055908,0.0186,128.60,51,0
35,2023-02-27 17:03:50,4.659469,0.010125,1957.75415,0.0166,130.68,51,0
36,2023-02-27 17:08:18,4.658012,0.009825,2178.745605,0.0168,131.18,50,1
37,2023-02-27 17:12:48,4.657459,0.009975,2454.032715,0.0154,128.22,50,0
38,2023-02-27 17:17:15,4.658137,0.01,2269.703613,0.016,127.96,51,0
39,2023-02-27 17:21:44,4.657582,0.0099,1694.922974,0.0174,131.53,50,0
40,2023-02-27 17:26:14,4.656855,0.00955,2235.814697,0.0156,127.49,50,0
41,2023-02-27 17:30:47,4.657904,0.0098,2224.584473,0.0184,125.93,49,0
42,2023-02-27 17:35:13,4.657273,0.0103,2207.10498,0.0136,130.30,50,0
43,2023-02-27 17:39:43,4.657113,0.009925,2358.639893,0.0142,128.91,50,0
44,2023-02-27 17:44:14,4.657274,0.009875,2479.157471,0.0166,130.04,50,0
45,2023-02-27 17:48:46,4.656193,0.00985,1962.60498,0.0168,131.07,50,0
46,2023-02-27 17:53:07,4.657722,0.0103,2002.598389,0.0178,131.79,51,0
47,2023-02-27 17:57:39,4.659262,0.010475,2216.95874,0.0148,130.48,50,0
48,2023-02-27 18:02:06,4.657162,0.009175,2112.577881,0.0124,131.84,50,0
49,2023-02-27 18:06:34,4.656959,0.01,1603.738892,0.0148,124.69,50,0
post,2023-02-27 18:06:40,0,0,0,0,106.84,49,0
