epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-02-25 23:57:03,0,0,0,0,109.23,55,0
0,2023-02-26 00:01:55,4.828402,0.010875,4.610777,0.01,120.60,54,5
1,2023-02-26 00:06:14,4.614436,0.00915,4.609862,0.012,163.73,61,14
2,2023-02-26 00:10:29,4.613945,0.0102,4.607933,0.0106,163.41,62,14
3,2023-02-26 00:14:44,4.614455,0.009175,4.612865,0.0094,127.32,56,10
4,2023-02-26 00:18:56,4.613847,0.0096,4.608825,0.0094,121.39,55,18
5,2023-02-26 00:23:16,4.614498,0.009825,4.609895,0.0094,152.17,58,18
6,2023-02-26 00:27:31,4.614073,0.01,4.60823,0.0112,149.36,58,18
7,2023-02-26 00:31:48,4.613854,0.010275,4.613794,0.01,119.95,55,0
8,2023-02-26 00:36:07,4.614687,0.00985,4.610885,0.0118,135.77,57,14
9,2023-02-26 00:40:26,4.613935,0.0107,4.610296,0.0134,117.40,53,0
10,2023-02-26 00:44:44,4.613963,0.009975,4.61192,0.0114,154.54,56,31
11,2023-02-26 00:49:05,4.613791,0.0103,4.612001,0.012,120.78,56,21
12,2023-02-26 00:53:25,4.614474,0.009775,4.61229,0.0086,154.61,61,15
13,2023-02-26 00:57:59,4.613699,0.0103,4.611098,0.012,133.69,56,0
14,2023-02-26 01:02:22,4.614408,0.00975,4.60891,0.011,118.98,56,5
15,2023-02-26 01:06:43,4.6132,0.009125,4.611008,0.009,156.44,61,11
16,2023-02-26 01:11:04,4.614204,0.0103,4.613033,0.0084,117.85,54,21
17,2023-02-26 01:15:27,4.614193,0.01025,4.608663,0.011,115.98,52,21
18,2023-02-26 01:19:53,4.613979,0.01085,4.610045,0.009,121.36,58,0
19,2023-02-26 01:24:13,4.614661,0.009225,4.607924,0.0112,119.03,55,22
20,2023-02-26 01:28:35,4.614558,0.00935,4.610214,0.011,126.53,54,20
21,2023-02-26 01:32:51,4.614277,0.009775,4.608161,0.0112,154.35,58,9
22,2023-02-26 01:37:09,4.614064,0.0093,4.610775,0.0108,119.77,55,11
23,2023-02-26 01:41:24,4.614184,0.00895,4.610471,0.0104,153.90,58,21
24,2023-02-26 01:45:42,4.61407,0.009725,4.611187,0.0114,125.70,55,15
25,2023-02-26 01:50:05,4.613666,0.008775,4.613201,0.0096,131.34,58,0
26,2023-02-26 01:54:27,4.613851,0.00965,4.612484,0.0112,118.84,54,21
27,2023-02-26 01:58:45,4.613807,0.009625,4.612098,0.01,119.48,56,0
28,2023-02-26 02:03:07,4.613613,0.009625,4.610429,0.011,117.95,54,22
29,2023-02-26 02:07:27,4.613636,0.0102,4.611354,0.0088,119.47,56,0
30,2023-02-26 02:11:42,4.613948,0.008575,4.612675,0.0118,125.30,56,0
31,2023-02-26 02:16:02,4.613943,0.009925,4.610743,0.0082,123.38,57,21
32,2023-02-26 02:20:19,4.614097,0.01035,4.609001,0.0116,119.02,55,9
33,2023-02-26 02:24:41,4.613937,0.00915,4.613336,0.0086,116.59,53,7
34,2023-02-26 02:29:00,4.61439,0.0097,4.61551,0.0096,118.27,55,0
35,2023-02-26 02:33:21,4.614147,0.0091,4.612622,0.0096,119.77,56,0
36,2023-02-26 02:37:43,4.614201,0.0085,4.610446,0.01,125.11,57,1
37,2023-02-26 02:42:00,4.61445,0.0105,4.613215,0.01,122.70,55,19
38,2023-02-26 02:46:18,4.614095,0.009,4.610578,0.0108,117.36,55,15
39,2023-02-26 02:50:39,4.614659,0.009775,4.609942,0.011,120.65,55,14
40,2023-02-26 02:54:57,4.613738,0.0096,4.612355,0.0106,115.55,53,0
41,2023-02-26 02:59:15,4.614277,0.009575,4.607574,0.0108,117.07,54,1
42,2023-02-26 03:03:29,4.613975,0.00925,4.612266,0.011,117.44,54,0
43,2023-02-26 03:07:45,4.614426,0.00945,4.612547,0.0086,157.47,58,0
44,2023-02-26 03:12:04,4.613583,0.0106,4.61284,0.0106,118.10,55,11
45,2023-02-26 03:16:30,4.614644,0.010075,4.612206,0.0106,119.25,57,3
46,2023-02-26 03:20:51,4.614329,0.0103,4.607418,0.011,125.29,57,20
47,2023-02-26 03:25:09,4.613954,0.010275,4.611613,0.0098,129.48,56,0
48,2023-02-26 03:29:29,4.613833,0.009175,4.608329,0.013,123.74,57,14
49,2023-02-26 03:33:51,4.613659,0.010175,4.613059,0.0092,137.88,57,0
post,2023-02-26 03:33:56,0,0,0,0,108.13,54,0
