epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-03-02 07:15:34,0,0,0,0,108.88,49,0
0,2023-03-02 07:22:17,4.830019,0.013825,5.42285,0.0162,115.43,42,0
1,2023-03-02 07:28:44,4.70073,0.01555,5.193141,0.0186,116.94,42,0
2,2023-03-02 07:35:07,4.701162,0.01585,5.228923,0.0144,118.31,43,7
3,2023-03-02 07:41:28,4.701274,0.0151,5.335489,0.0168,117.68,43,2
4,2023-03-02 07:47:43,4.704114,0.015075,5.344538,0.015,117.77,44,0
5,2023-03-02 07:54:05,4.704983,0.01535,5.491611,0.0172,118.00,44,0
6,2023-03-02 08:00:18,4.700035,0.015775,5.220335,0.0184,121.18,44,0
7,2023-03-02 08:06:35,4.705604,0.015975,5.265483,0.0156,116.55,42,0
8,2023-03-02 08:12:55,4.703368,0.0156,5.171809,0.0196,118.32,42,0
9,2023-03-02 08:19:04,4.701547,0.01525,5.291464,0.014,116.56,42,0
10,2023-03-02 08:25:22,4.705475,0.015425,5.515033,0.017,116.47,42,0
11,2023-03-02 08:31:38,4.700239,0.0151,5.274612,0.0148,117.83,42,0
12,2023-03-02 08:37:54,4.701361,0.016375,5.187725,0.0186,116.21,43,0
13,2023-03-02 08:44:11,4.701173,0.01615,5.450171,0.0174,117.07,44,0
14,2023-03-02 08:50:24,4.704516,0.0164,5.187542,0.013,115.04,44,3
15,2023-03-02 08:56:44,4.699184,0.015175,5.384203,0.0178,116.12,44,2
16,2023-03-02 09:03:04,4.699215,0.01665,5.291353,0.018,116.36,42,0
17,2023-03-02 09:09:19,4.701425,0.015725,5.336351,0.0168,116.31,42,0
18,2023-03-02 09:15:37,4.703455,0.0163,5.203087,0.02,116.00,42,3
19,2023-03-02 09:21:51,4.699877,0.01565,5.29223,0.0156,117.64,42,5
20,2023-03-02 09:28:02,4.706379,0.015825,5.379961,0.0174,116.04,41,0
21,2023-03-02 09:34:19,4.701305,0.016,5.197469,0.0186,115.81,42,0
22,2023-03-02 09:40:40,4.697495,0.0162,5.291783,0.0162,114.94,42,0
23,2023-03-02 09:46:59,4.703768,0.0156,5.220499,0.0156,116.65,43,1
24,2023-03-02 09:53:25,4.70261,0.0159,5.397954,0.016,116.52,43,6
25,2023-03-02 09:59:43,4.702818,0.01565,5.281334,0.0142,116.25,43,0
26,2023-03-02 10:06:01,4.704002,0.016475,5.303716,0.0156,116.28,42,5
27,2023-03-02 10:12:18,4.705809,0.0159,5.140775,0.0174,114.36,40,0
28,2023-03-02 10:18:30,4.702034,0.016,5.576795,0.015,114.31,41,0
29,2023-03-02 10:24:47,4.702679,0.01615,5.187259,0.0142,116.15,40,0
30,2023-03-02 10:31:06,4.702458,0.01645,5.308514,0.0164,115.06,41,0
31,2023-03-02 10:37:23,4.704383,0.0155,5.174963,0.0132,114.48,42,3
32,2023-03-02 10:43:43,4.705347,0.01635,5.242384,0.0154,115.35,42,0
33,2023-03-02 10:50:00,4.702612,0.01575,5.144997,0.0176,115.17,42,0
34,2023-03-02 10:56:12,4.703295,0.015425,5.479581,0.0148,114.84,42,0
35,2023-03-02 11:02:25,4.701377,0.016525,5.338916,0.016,113.68,41,1
36,2023-03-02 11:08:41,4.703876,0.0156,5.306336,0.0166,115.95,41,2
37,2023-03-02 11:14:59,4.704812,0.01635,5.257028,0.0172,114.29,40,4
38,2023-03-02 11:21:13,4.706729,0.01515,5.369084,0.0158,114.35,40,0
39,2023-03-02 11:27:25,4.706223,0.015675,5.380923,0.0164,113.86,40,0
40,2023-03-02 11:33:48,4.703639,0.015825,5.267488,0.0162,114.31,41,0
41,2023-03-02 11:40:02,4.704769,0.01525,5.340116,0.0164,115.11,41,0
42,2023-03-02 11:46:18,4.704324,0.016375,5.243563,0.0182,115.89,41,0
43,2023-03-02 11:52:44,4.703794,0.01625,5.337716,0.017,113.45,42,0
44,2023-03-02 11:59:00,4.706768,0.0151,5.221391,0.0182,114.93,42,2
45,2023-03-02 12:05:14,4.70104,0.016075,5.397806,0.0122,113.71,42,0
46,2023-03-02 12:11:30,4.703164,0.01625,5.26793,0.016,115.91,42,0
47,2023-03-02 12:17:47,4.703795,0.01575,5.314912,0.0188,116.58,42,0
48,2023-03-02 12:23:58,4.705881,0.016225,5.409367,0.0158,114.16,42,0
49,2023-03-02 12:30:16,4.702504,0.015275,5.192316,0.0142,114.74,42,0
post,2023-03-02 12:30:22,0,0,0,0,104.57,41,0
