epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-02-28 23:02:38,0,0,0,0,108.02,49,0
0,2023-02-28 23:03:13,5.174733,0.02552,4.642191,0.014824,189.95,56,0
1,2023-02-28 23:03:41,4.117383,0.053331,4.310609,0.031517,189.55,58,7
2,2023-02-28 23:04:09,3.919404,0.083791,3.931003,0.083066,186.10,58,3
3,2023-02-28 23:04:37,3.780002,0.10649,3.780644,0.10804,192.19,59,0
4,2023-02-28 23:05:05,3.698026,0.123514,3.755079,0.116319,193.02,59,8
5,2023-02-28 23:05:34,3.647764,0.128315,3.968334,0.081906,190.91,60,2
6,2023-02-28 23:06:03,3.611849,0.135483,3.9234,0.101362,187.21,60,0
7,2023-02-28 23:06:31,3.568606,0.144176,3.840191,0.113381,194.69,60,0
8,2023-02-28 23:06:59,3.545364,0.146062,3.720101,0.124466,186.20,60,0
9,2023-02-28 23:07:28,3.521321,0.150109,5.284636,0.036325,184.48,60,0
10,2023-02-28 23:07:56,3.506757,0.153749,3.691068,0.12687,189.57,59,0
11,2023-02-28 23:08:24,3.494161,0.160021,3.991641,0.078392,188.25,59,0
12,2023-02-28 23:08:52,3.484754,0.159122,4.020467,0.094284,185.86,59,0
13,2023-02-28 23:09:20,3.497259,0.156007,5.106704,0.061966,186.71,59,0
14,2023-02-28 23:09:48,3.483629,0.157579,5.539286,0.038061,183.17,59,0
15,2023-02-28 23:10:17,3.486208,0.156893,4.044579,0.096688,184.82,59,0
16,2023-02-28 23:10:45,3.48932,0.156722,4.576085,0.046875,196.44,59,0
17,2023-02-28 23:11:13,3.4756,0.159065,4.217079,0.066106,185.52,59,0
18,2023-02-28 23:11:41,3.478841,0.160322,4.482694,0.050748,187.92,58,0
19,2023-02-28 23:12:10,3.478834,0.160922,4.575271,0.047943,188.03,59,0
20,2023-02-28 23:12:38,3.471683,0.161077,5.01737,0.035924,191.53,59,0
21,2023-02-28 23:13:06,3.479113,0.161734,6.409306,0.019097,187.13,59,0
22,2023-02-28 23:13:35,3.478604,0.159564,6.117221,0.028312,183.80,58,0
23,2023-02-28 23:14:03,3.487814,0.159236,5.894731,0.026576,187.92,59,0
24,2023-02-28 23:14:31,3.483768,0.158392,5.466617,0.032585,188.48,59,0
25,2023-02-28 23:14:59,3.484771,0.160763,6.239057,0.011108,189.58,59,0
26,2023-02-28 23:15:28,3.49186,0.160208,7.28452,0.022436,186.13,59,0
27,2023-02-28 23:15:56,3.491169,0.16078,7.182812,0.012821,186.48,59,0
28,2023-02-28 23:16:24,3.495217,0.159192,6.357617,0.019231,188.33,59,0
29,2023-02-28 23:16:52,3.503758,0.158579,5.584513,0.016293,184.93,58,0
30,2023-02-28 23:17:21,3.507431,0.157207,6.316928,0.024706,189.32,58,7
31,2023-02-28 23:17:49,3.509804,0.159351,7.684441,0.025641,183.45,58,0
32,2023-02-28 23:18:18,3.51646,0.157964,6.066938,0.015491,189.28,58,0
33,2023-02-28 23:18:46,3.528051,0.156593,4.929687,0.026175,183.78,58,0
34,2023-02-28 23:19:14,3.526378,0.157265,5.731775,0.019138,183.59,58,0
35,2023-02-28 23:19:42,3.532124,0.157535,5.142531,0.017361,182.54,58,0
36,2023-02-28 23:20:10,3.53928,0.154207,5.816455,0.019272,186.26,58,0
37,2023-02-28 23:20:38,3.544631,0.156607,5.646023,0.016194,179.57,58,0
38,2023-02-28 23:21:06,3.551418,0.155507,6.025546,0.016426,189.25,58,0
39,2023-02-28 23:21:35,3.567138,0.154978,6.159127,0.011752,179.23,58,0
40,2023-02-28 23:22:03,3.574868,0.150194,7.371825,0.016595,192.43,59,0
41,2023-02-28 23:22:31,3.576201,0.15168,5.808504,0.011084,189.01,59,0
42,2023-02-28 23:23:00,3.584207,0.148634,5.44502,0.025908,188.45,59,0
43,2023-02-28 23:23:28,3.59321,0.149749,8.875904,0.014588,187.51,58,0
44,2023-02-28 23:23:57,3.603576,0.148034,6.354704,0.018335,186.58,58,0
45,2023-02-28 23:24:25,3.623655,0.14349,5.19947,0.010573,184.77,58,0
46,2023-02-28 23:24:53,3.628782,0.144367,6.088951,0.010439,184.69,58,0
47,2023-02-28 23:25:22,3.638228,0.14189,5.645941,0.018296,184.36,58,0
48,2023-02-28 23:25:50,3.647182,0.146224,5.480638,0.01151,182.84,58,0
49,2023-02-28 23:26:18,3.651769,0.142061,5.037337,0.010417,183.72,58,0
post,2023-02-28 23:26:24,0,0,0,0,110.86,52,0
