epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-02-28 08:20:16,0,0,0,0,105.29,42,0
0,2023-02-28 08:22:17,5.381977,0.018025,4.586238,0.011218,111.81,42,0
1,2023-02-28 08:22:27,4.30952,0.035832,4.9997,0.011819,122.47,43,0
2,2023-02-28 08:22:38,4.113761,0.060645,4.495092,0.020833,112.63,43,0
3,2023-02-28 08:22:49,4.017534,0.077793,4.341146,0.047276,112.61,44,0
4,2023-02-28 08:22:59,3.926109,0.094013,4.106921,0.071514,113.21,45,0
5,2023-02-28 08:23:10,3.71871,0.134176,4.207232,0.103766,113.05,44,0
6,2023-02-28 08:23:21,3.565049,0.170904,3.831881,0.119591,113.14,45,0
7,2023-02-28 08:23:32,3.460675,0.190605,3.827173,0.141827,117.97,45,0
8,2023-02-28 08:23:43,3.353659,0.215203,3.998498,0.136418,112.93,45,0
9,2023-02-28 08:23:53,3.264287,0.236537,3.93775,0.155849,113.27,45,0
10,2023-02-28 08:24:05,3.182442,0.25343,3.483874,0.200721,112.85,45,0
11,2023-02-28 08:24:18,3.138413,0.261984,3.57786,0.195388,110.66,45,0
12,2023-02-28 08:24:29,3.104609,0.272739,3.598157,0.186098,112.65,45,0
13,2023-02-28 08:24:40,3.063902,0.285607,3.463592,0.190505,112.62,45,0
14,2023-02-28 08:24:50,3.043715,0.2856,3.49399,0.207933,112.43,45,0
15,2023-02-28 08:25:01,3.016144,0.29455,3.547176,0.19371,111.54,45,0
16,2023-02-28 08:25:12,2.981765,0.303851,3.641422,0.18568,111.74,45,0
17,2023-02-28 08:25:22,2.971207,0.307937,4.104818,0.135617,113.78,45,0
18,2023-02-28 08:25:34,2.951929,0.310896,3.502124,0.211974,113.13,45,0
19,2023-02-28 08:25:45,2.946279,0.315233,3.70603,0.184095,112.40,45,0
20,2023-02-28 08:25:56,2.931142,0.31774,3.336039,0.242516,119.49,45,0
21,2023-02-28 08:26:07,2.916632,0.324383,3.420773,0.233574,113.57,45,0
22,2023-02-28 08:26:17,2.902499,0.324935,3.50596,0.201923,117.90,46,0
23,2023-02-28 08:26:28,2.885548,0.327868,3.820914,0.162861,113.88,45,0
24,2023-02-28 08:26:39,2.880559,0.329874,3.367889,0.24399,113.22,46,0
25,2023-02-28 08:26:50,2.880402,0.330776,3.214844,0.253806,113.41,46,0
26,2023-02-28 08:27:01,2.859387,0.336693,3.438657,0.210356,121.30,46,0
27,2023-02-28 08:27:12,2.853693,0.33574,3.184746,0.258413,112.94,45,0
28,2023-02-28 08:27:23,2.835629,0.342258,3.40625,0.21855,112.66,46,0
29,2023-02-28 08:27:34,2.837357,0.339576,3.498898,0.21895,117.89,45,0
30,2023-02-28 08:27:46,2.825058,0.344902,3.282803,0.251803,113.28,45,0
31,2023-02-28 08:27:57,2.831668,0.34479,3.302684,0.241186,112.90,45,0
32,2023-02-28 08:28:08,2.820589,0.343712,3.505659,0.204928,112.58,45,0
33,2023-02-28 08:28:19,2.826972,0.344139,3.257762,0.261018,114.80,45,0
34,2023-02-28 08:28:30,2.815151,0.3481,3.456931,0.241587,113.67,45,0
35,2023-02-28 08:28:41,2.819253,0.347348,3.23038,0.252225,112.73,45,0
36,2023-02-28 08:28:52,2.818319,0.34825,3.427284,0.215745,112.63,45,0
37,2023-02-28 08:29:04,2.815087,0.345593,3.367288,0.238582,112.81,45,0
38,2023-02-28 08:29:15,2.802716,0.351183,3.249299,0.247997,115.16,45,0
39,2023-02-28 08:29:26,2.791091,0.353491,3.736278,0.169071,124.12,45,0
40,2023-02-28 08:29:37,2.777562,0.357351,3.808644,0.164263,113.06,45,0
41,2023-02-28 08:29:48,2.796414,0.349253,4.347656,0.128405,126.19,46,0
42,2023-02-28 08:29:58,2.801098,0.35181,3.789313,0.17488,113.26,45,0
43,2023-02-28 08:30:09,2.789683,0.352512,4.352865,0.08734,115.28,46,0
44,2023-02-28 08:30:21,2.799773,0.351713,5.161759,0.040264,115.23,45,0
45,2023-02-28 08:30:32,2.789091,0.354242,4.835837,0.061298,112.53,45,0
46,2023-02-28 08:30:43,2.788993,0.356799,5.086538,0.047476,113.52,46,0
47,2023-02-28 08:30:53,2.776649,0.357222,3.91236,0.140825,118.29,46,0
48,2023-02-28 08:31:04,2.783648,0.357848,3.722005,0.165264,112.07,45,0
49,2023-02-28 08:31:15,2.778539,0.357501,3.459135,0.214944,112.06,46,0
post,2023-02-28 08:31:20,0,0,0,0,106.85,45,0
