epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-02-26 04:32:11,0,0,0,0,107.60,53,0
0,2023-02-26 04:33:50,4.537882,0.07141,3.856945,0.124499,119.08,55,0
1,2023-02-26 04:34:21,3.797661,0.123733,3.833894,0.123395,177.62,58,0
2,2023-02-26 04:34:51,3.805803,0.12163,3.838663,0.128405,118.21,50,0
3,2023-02-26 04:35:21,3.801984,0.122999,3.822227,0.124499,120.04,54,0
4,2023-02-26 04:35:50,3.800675,0.122999,3.821671,0.126003,125.37,54,0
5,2023-02-26 04:36:19,3.802993,0.123933,3.86335,0.119692,124.62,55,0
6,2023-02-26 04:36:48,3.801439,0.123032,3.84841,0.127604,122.28,54,0
7,2023-02-26 04:37:18,3.799286,0.12233,3.82522,0.128806,120.36,54,0
8,2023-02-26 04:37:48,3.802529,0.123666,3.844868,0.123397,125.51,54,0
9,2023-02-26 04:38:18,3.803232,0.122365,3.83003,0.130208,125.32,54,2
10,2023-02-26 04:38:46,3.805305,0.121563,3.806951,0.127809,156.51,56,0
11,2023-02-26 04:39:15,3.806179,0.122799,3.85401,0.125401,120.91,52,0
12,2023-02-26 04:39:44,3.802006,0.122232,3.842242,0.125502,120.42,54,0
13,2023-02-26 04:40:13,3.805449,0.12173,3.850568,0.127404,121.72,53,0
14,2023-02-26 04:40:43,3.806726,0.122831,3.822713,0.129307,123.83,54,0
15,2023-02-26 04:41:12,3.799114,0.122866,3.812864,0.127804,141.81,55,0
16,2023-02-26 04:41:41,3.803499,0.123365,3.847759,0.121094,119.53,53,0
17,2023-02-26 04:42:11,3.803969,0.120862,3.864638,0.123397,169.68,58,0
18,2023-02-26 04:42:39,3.800046,0.123198,3.857543,0.121995,121.90,53,0
19,2023-02-26 04:43:09,3.803959,0.12233,3.835664,0.119391,130.55,56,0
20,2023-02-26 04:43:38,3.792665,0.125767,3.812389,0.126202,121.53,53,0
21,2023-02-26 04:44:08,3.809374,0.120831,3.822839,0.130409,121.52,54,0
22,2023-02-26 04:44:36,3.79308,0.125067,3.847344,0.127404,124.25,54,0
23,2023-02-26 04:45:04,3.800298,0.121563,3.823983,0.128405,153.88,57,0
24,2023-02-26 04:45:33,3.794953,0.124666,3.852635,0.126903,118.67,52,0
25,2023-02-26 04:46:02,3.808887,0.120297,3.868697,0.120686,123.69,54,0
26,2023-02-26 04:46:29,3.807075,0.121998,3.822938,0.123097,163.19,58,0
27,2023-02-26 04:46:57,3.79867,0.124433,3.849909,0.126703,167.60,55,0
28,2023-02-26 04:47:26,3.804348,0.121465,3.847065,0.121795,118.89,53,0
29,2023-02-26 04:47:55,3.80477,0.122364,3.835985,0.126803,123.65,54,0
30,2023-02-26 04:48:24,3.803543,0.123365,3.823092,0.131722,121.55,53,0
31,2023-02-26 04:48:52,3.801792,0.123298,3.823986,0.127304,129.81,55,0
32,2023-02-26 04:49:21,3.799612,0.123633,3.855685,0.122796,120.24,53,0
33,2023-02-26 04:49:51,3.79805,0.123432,3.862081,0.122296,120.79,53,0
34,2023-02-26 04:50:19,3.797431,0.122431,3.833889,0.125901,121.94,53,0
35,2023-02-26 04:50:48,3.804542,0.120965,3.834273,0.128311,163.67,57,0
36,2023-02-26 04:51:16,3.799599,0.124933,3.81562,0.129715,120.22,52,0
37,2023-02-26 04:51:45,3.798205,0.124499,3.833784,0.130217,122.19,54,0
38,2023-02-26 04:52:13,3.793961,0.122866,3.841693,0.127404,123.39,54,0
39,2023-02-26 04:52:41,3.799324,0.122332,3.827277,0.124199,164.23,58,0
40,2023-02-26 04:53:09,3.798026,0.123766,3.827083,0.130518,150.73,54,0
41,2023-02-26 04:53:37,3.794567,0.123599,3.843985,0.127604,120.15,53,0
42,2023-02-26 04:54:05,3.803121,0.121298,3.817049,0.132111,133.02,55,0
43,2023-02-26 04:54:33,3.800717,0.123466,3.851149,0.121595,121.80,53,0
44,2023-02-26 04:55:00,3.802182,0.122531,3.834213,0.128305,166.05,58,0
45,2023-02-26 04:55:29,3.798049,0.124566,3.832569,0.126003,123.76,52,0
46,2023-02-26 04:55:57,3.797559,0.121932,3.823745,0.126302,119.56,54,0
47,2023-02-26 04:56:25,3.798383,0.123265,3.832119,0.121995,123.80,54,0
48,2023-02-26 04:56:53,3.797058,0.123266,3.833025,0.127709,144.17,56,0
49,2023-02-26 04:57:21,3.79798,0.124099,3.860312,0.122492,120.49,53,0
post,2023-02-26 04:57:27,0,0,0,0,105.47,51,0
