epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-03-01 17:34:25,0,0,0,0,109.25,47,0
0,2023-03-01 17:34:54,4.428872,0.051136,4.758944,0.010417,182.49,54,0
1,2023-03-01 17:35:14,3.770651,0.119168,4.85587,0.010216,189.94,57,0
2,2023-03-01 17:35:34,3.552562,0.161544,4.798661,0.010817,191.33,59,0
3,2023-03-01 17:35:54,3.518006,0.177313,4.690887,0.01242,192.18,60,0
4,2023-03-01 17:36:14,3.47864,0.186098,4.217425,0.074519,191.85,61,0
5,2023-03-01 17:36:34,3.397622,0.19596,4.394759,0.053085,192.10,61,0
6,2023-03-01 17:36:54,3.325009,0.204445,4.338952,0.04988,191.94,61,2
7,2023-03-01 17:37:15,3.255805,0.214507,4.098865,0.082532,191.52,61,0
8,2023-03-01 17:37:36,3.19123,0.230502,3.929011,0.101162,189.81,61,0
9,2023-03-01 17:37:56,3.164798,0.234256,4.980119,0.019631,190.85,61,0
10,2023-03-01 17:38:17,3.132023,0.24139,4.13946,0.073918,191.27,61,0
11,2023-03-01 17:38:38,3.099866,0.24557,4.223497,0.088341,191.48,61,0
12,2023-03-01 17:39:00,3.09193,0.246496,4.40241,0.077524,186.86,60,0
13,2023-03-01 17:39:20,3.074531,0.251675,3.942338,0.118189,191.24,61,0
14,2023-03-01 17:39:40,3.071993,0.249775,4.433804,0.060697,191.44,61,0
15,2023-03-01 17:40:01,3.055008,0.254425,4.282644,0.061699,191.31,61,4
16,2023-03-01 17:40:22,3.056974,0.253504,4.411358,0.08212,191.28,61,0
17,2023-03-01 17:40:42,3.050947,0.255457,4.441407,0.052589,191.22,61,0
18,2023-03-01 17:41:02,3.049004,0.2557,4.572509,0.049079,185.94,61,0
19,2023-03-01 17:41:23,3.035431,0.259837,4.201474,0.064103,190.99,61,10
20,2023-03-01 17:41:44,3.041935,0.257359,4.461508,0.060697,190.64,61,0
21,2023-03-01 17:42:05,3.040205,0.256775,4.27126,0.073518,184.75,60,0
22,2023-03-01 17:42:27,3.034494,0.260112,3.920927,0.086939,188.16,60,0
23,2023-03-01 17:42:47,3.040678,0.256883,4.130937,0.063902,190.25,61,0
24,2023-03-01 17:43:08,3.035601,0.260638,4.069948,0.089343,189.90,61,0
25,2023-03-01 17:43:28,3.041821,0.259286,4.185722,0.068309,189.05,61,0
26,2023-03-01 17:43:49,3.035695,0.26214,4.735263,0.042067,190.94,61,0
27,2023-03-01 17:44:10,3.030381,0.260713,4.705163,0.051082,190.87,61,0
28,2023-03-01 17:44:31,3.02768,0.260763,4.431768,0.063301,189.76,60,0
29,2023-03-01 17:44:51,3.034782,0.258385,4.450348,0.048277,190.71,60,7
30,2023-03-01 17:45:12,3.031043,0.260237,4.25437,0.041466,189.89,61,3
31,2023-03-01 17:45:34,3.029033,0.261964,4.205731,0.067708,189.32,60,0
32,2023-03-01 17:45:55,3.030081,0.261238,4.739549,0.03125,190.71,60,0
33,2023-03-01 17:46:15,3.030646,0.261314,3.896294,0.109375,188.09,60,0
34,2023-03-01 17:46:37,3.031153,0.258435,4.095475,0.064904,187.01,60,0
35,2023-03-01 17:46:58,3.031665,0.261489,4.864872,0.033654,190.44,60,0
36,2023-03-01 17:47:19,3.035843,0.258986,4.584495,0.039263,190.80,60,2
37,2023-03-01 17:47:41,3.023926,0.261539,4.060799,0.087941,186.38,60,0
38,2023-03-01 17:48:02,3.031561,0.259787,4.197408,0.061098,190.07,60,0
39,2023-03-01 17:48:23,3.02715,0.263516,4.023273,0.085136,190.32,61,0
40,2023-03-01 17:48:44,3.033788,0.259336,4.414687,0.054487,190.27,60,0
41,2023-03-01 17:49:04,3.029039,0.262991,4.584011,0.057091,190.23,60,0
42,2023-03-01 17:49:25,3.030082,0.260488,4.252766,0.059495,194.95,60,0
43,2023-03-01 17:49:46,3.028038,0.259125,4.094234,0.075921,190.59,61,0
44,2023-03-01 17:50:06,3.034177,0.2604,4.933648,0.03105,191.15,61,0
45,2023-03-01 17:50:27,3.027093,0.26215,4.43672,0.035857,190.76,61,0
46,2023-03-01 17:50:47,3.022057,0.26269,4.582311,0.036258,181.86,60,3
47,2023-03-01 17:51:08,3.04292,0.259662,4.395683,0.050681,190.76,61,0
48,2023-03-01 17:51:28,3.029107,0.263041,4.470129,0.047877,190.74,61,0
49,2023-03-01 17:51:49,3.036185,0.257325,5.293601,0.021835,193.72,60,0
post,2023-03-01 17:51:55,0,0,0,0,113.35,55,0
