epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-03-01 09:15:33,0,0,0,0,107.96,48,0
0,2023-03-01 09:18:30,4.976202,0.010767,4.633184,0.009,166.18,54,42
1,2023-03-01 09:21:03,4.633186,0.0107,4.639013,0.0093,163.48,54,22
2,2023-03-01 09:23:36,4.633055,0.009967,4.638162,0.0097,166.25,54,16
3,2023-03-01 09:26:08,4.635003,0.010333,4.643985,0.009,165.19,54,43
4,2023-03-01 09:28:41,4.635324,0.010167,4.635515,0.0104,165.58,54,12
5,2023-03-01 09:31:13,4.632523,0.010333,4.637845,0.0076,167.43,55,47
6,2023-03-01 09:33:46,4.637082,0.0097,4.642721,0.0104,165.26,55,4
7,2023-03-01 09:36:19,4.633009,0.009667,4.639271,0.009,165.64,55,3
8,2023-03-01 09:38:52,4.634466,0.0106,4.647364,0.009,166.45,55,40
9,2023-03-01 09:41:25,4.633158,0.0107,4.634838,0.0093,165.78,56,40
10,2023-03-01 09:43:59,4.63355,0.009533,4.638771,0.0078,168.06,56,44
11,2023-03-01 09:46:32,4.632633,0.011167,4.63047,0.0104,165.92,56,33
12,2023-03-01 09:49:06,4.63621,0.010333,4.653506,0.0088,168.01,56,17
13,2023-03-01 09:51:39,4.633865,0.010267,4.635523,0.0076,166.29,56,11
14,2023-03-01 09:54:13,4.634884,0.009967,4.635677,0.0083,167.43,56,8
15,2023-03-01 09:56:46,4.635021,0.009667,4.642712,0.0086,168.52,56,17
16,2023-03-01 09:59:20,4.635359,0.010533,4.628218,0.0084,165.62,56,5
17,2023-03-01 10:01:53,4.634093,0.010767,4.636465,0.0101,166.54,56,43
18,2023-03-01 10:04:26,4.635401,0.010633,4.656319,0.0094,164.01,55,27
19,2023-03-01 10:06:59,4.635107,0.0103,4.656725,0.0084,165.95,55,17
20,2023-03-01 10:09:32,4.632873,0.011667,4.663496,0.0088,164.29,55,0
21,2023-03-01 10:12:06,4.633368,0.009667,4.644424,0.0088,163.56,54,0
22,2023-03-01 10:14:40,4.632926,0.0098,4.645389,0.0092,163.61,55,1
23,2023-03-01 10:17:14,4.633093,0.0102,4.627607,0.0098,165.23,54,42
24,2023-03-01 10:19:48,4.634871,0.0109,4.633695,0.0096,162.47,54,0
25,2023-03-01 10:22:22,4.632763,0.0094,4.627336,0.0096,166.40,54,21
26,2023-03-01 10:24:56,4.631636,0.010067,4.629989,0.0097,161.74,54,0
27,2023-03-01 10:27:30,4.631907,0.009833,4.634563,0.0082,163.63,54,28
28,2023-03-01 10:30:04,4.633993,0.0104,4.650342,0.0101,164.46,54,33
29,2023-03-01 10:32:38,4.634271,0.011133,4.639874,0.0103,163.42,55,44
30,2023-03-01 10:35:11,4.630166,0.010067,4.633912,0.0087,165.06,55,33
31,2023-03-01 10:37:45,4.63454,0.009867,4.634979,0.0091,165.80,55,27
32,2023-03-01 10:40:18,4.635145,0.011233,4.635944,0.0095,166.20,55,14
33,2023-03-01 10:42:52,4.634699,0.0097,4.637908,0.0093,166.41,55,41
34,2023-03-01 10:45:26,4.633298,0.010467,4.630601,0.0091,166.20,56,14
35,2023-03-01 10:47:59,4.632975,0.0106,4.648007,0.0086,164.76,56,22
36,2023-03-01 10:50:33,4.632943,0.010167,4.637253,0.0089,164.12,56,21
37,2023-03-01 10:53:07,4.634449,0.009833,4.634144,0.0101,165.20,56,24
38,2023-03-01 10:55:40,4.631832,0.010333,4.636436,0.0105,164.55,56,25
39,2023-03-01 10:58:14,4.634832,0.011067,4.633687,0.0095,165.48,56,26
40,2023-03-01 11:00:48,4.633251,0.010967,4.64008,0.0094,166.67,56,40
41,2023-03-01 11:03:22,4.632675,0.0105,4.640765,0.0093,164.83,55,34
42,2023-03-01 11:05:56,4.63307,0.010233,4.639211,0.0103,165.16,55,42
43,2023-03-01 11:08:30,4.632368,0.0104,4.637418,0.0096,164.87,54,13
44,2023-03-01 11:11:04,4.632572,0.010933,4.63601,0.0088,164.96,54,11
45,2023-03-01 11:13:37,4.634741,0.0111,4.636326,0.0106,162.98,54,22
46,2023-03-01 11:16:12,4.633392,0.0104,4.646085,0.01,162.76,54,19
47,2023-03-01 11:18:46,4.63269,0.010933,4.631229,0.0098,162.66,54,22
48,2023-03-01 11:21:20,4.633186,0.010133,4.644525,0.0096,162.43,54,27
49,2023-03-01 11:23:54,4.633773,0.010267,4.643864,0.0095,165.24,54,17
post,2023-03-01 11:23:59,0,0,0,0,107.88,49,0
