epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-02-26 16:24:04,0,0,0,0,104.55,40,0
0,2023-02-26 16:25:03,5.021049,0.024569,4.632649,0.015224,126.48,48,11
1,2023-02-26 16:25:51,4.567349,0.034329,4.604863,0.008814,129.96,50,31
2,2023-02-26 16:26:38,4.603354,0.017254,4.605163,0.01242,132.86,51,30
3,2023-02-26 16:27:24,4.605151,0.009605,4.605185,0.010417,142.84,53,35
4,2023-02-26 16:28:12,4.605119,0.009872,4.605167,0.009215,138.94,53,17
5,2023-02-26 16:28:56,4.60512,0.010139,4.605168,0.010417,141.63,54,11
6,2023-02-26 16:29:43,4.605125,0.010246,4.605167,0.010887,132.51,53,20
7,2023-02-26 16:30:31,4.605125,0.010094,4.605166,0.009615,135.89,53,30
8,2023-02-26 16:31:17,4.605125,0.010383,4.605166,0.008413,138.93,54,27
9,2023-02-26 16:32:04,4.605125,0.010472,4.605166,0.009615,139.33,54,15
10,2023-02-26 16:32:52,4.605125,0.009583,4.605166,0.013622,149.47,54,27
11,2023-02-26 16:33:41,4.605125,0.010094,4.605166,0.00641,137.00,53,22
12,2023-02-26 16:34:30,4.605125,0.009516,4.605166,0.006811,133.30,53,24
13,2023-02-26 16:35:17,4.605125,0.009449,4.605166,0.009215,137.23,53,0
14,2023-02-26 16:36:01,4.605125,0.010228,4.605166,0.009615,139.00,53,18
15,2023-02-26 16:36:47,4.605125,0.009538,4.605166,0.007212,137.28,53,31
16,2023-02-26 16:37:30,4.605125,0.010094,4.605166,0.012821,139.64,53,11
17,2023-02-26 16:38:17,4.605125,0.010161,4.605166,0.008013,137.65,53,28
18,2023-02-26 16:39:05,4.605125,0.01025,4.605166,0.011619,135.60,53,0
19,2023-02-26 16:39:53,4.605125,0.009894,4.605166,0.005242,126.61,53,2
20,2023-02-26 16:40:40,4.605125,0.009916,4.605166,0.007612,144.85,55,32
21,2023-02-26 16:41:27,4.605125,0.010161,4.605166,0.010417,135.18,53,0
22,2023-02-26 16:42:14,4.605125,0.010272,4.605166,0.010417,137.93,53,28
23,2023-02-26 16:43:00,4.605125,0.009361,4.605166,0.010016,138.73,53,28
24,2023-02-26 16:43:47,4.605125,0.009538,4.605166,0.009215,133.58,53,8
25,2023-02-26 16:44:35,4.605125,0.009872,4.605166,0.01242,137.84,53,17
26,2023-02-26 16:45:21,4.605125,0.009805,4.605166,0.009615,137.72,53,14
27,2023-02-26 16:46:11,4.605125,0.009561,4.605166,0.012019,134.20,53,8
28,2023-02-26 16:46:58,4.605125,0.009872,4.605166,0.008413,139.27,53,17
29,2023-02-26 16:47:44,4.605125,0.009472,4.605166,0.006811,135.95,53,11
30,2023-02-26 16:48:31,4.605125,0.009894,4.605166,0.009215,138.76,53,17
31,2023-02-26 16:49:17,4.605125,0.010028,4.605166,0.013221,137.21,53,0
32,2023-02-26 16:50:04,4.605125,0.009472,4.605166,0.008013,138.86,53,8
33,2023-02-26 16:50:50,4.605125,0.010072,4.605166,0.01242,133.76,53,11
34,2023-02-26 16:51:37,4.605125,0.01045,4.605166,0.011619,140.55,53,6
35,2023-02-26 16:52:23,4.605125,0.010272,4.605166,0.007612,140.96,54,12
36,2023-02-26 16:53:10,4.605125,0.010406,4.605166,0.013622,134.96,53,0
37,2023-02-26 16:53:56,4.605125,0.010494,4.605166,0.010417,139.81,53,0
38,2023-02-26 16:54:43,4.605125,0.009913,4.605166,0.011619,136.27,53,21
39,2023-02-26 16:55:30,4.605125,0.01045,4.605166,0.009215,139.55,53,6
40,2023-02-26 16:56:18,4.605125,0.009761,4.605166,0.011619,136.70,53,18
41,2023-02-26 16:57:04,4.605125,0.009735,4.605166,0.007612,140.79,53,11
42,2023-02-26 16:57:50,4.605125,0.009138,4.605166,0.012019,136.05,53,10
43,2023-02-26 16:58:38,4.605125,0.010517,4.605166,0.009615,134.52,53,13
44,2023-02-26 16:59:25,4.605125,0.010339,4.605166,0.009215,134.70,53,9
45,2023-02-26 17:00:12,4.605125,0.009716,4.605166,0.008413,136.18,53,0
46,2023-02-26 17:00:59,4.605125,0.009802,4.605166,0.009615,143.95,53,19
47,2023-02-26 17:01:42,4.605125,0.010339,4.605166,0.006811,134.68,53,11
48,2023-02-26 17:02:29,4.605125,0.010117,4.605166,0.013622,137.23,53,16
49,2023-02-26 17:03:16,4.605125,0.010228,4.605166,0.011218,133.66,53,13
post,2023-02-26 17:03:21,0,0,0,0,108.16,50,0
