epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-03-01 08:39:34,0,0,0,0,106.47,44,0
0,2023-03-01 08:40:13,5.171097,0.045335,5.302969,0.021635,143.26,52,43
1,2023-03-01 08:40:46,4.737968,0.053629,4.536892,0.05008,166.66,56,40
2,2023-03-01 08:41:18,4.487682,0.074529,5.032038,0.106571,171.09,57,41
3,2023-03-01 08:41:50,4.311632,0.090537,4.684845,0.033654,172.35,59,35
4,2023-03-01 08:42:22,4.135207,0.105501,5.212758,0.137821,173.10,59,18
5,2023-03-01 08:42:54,3.972031,0.134516,3.845826,0.122196,173.54,60,34
6,2023-03-01 08:43:26,3.946986,0.130601,4.89203,0.129839,173.11,60,30
7,2023-03-01 08:43:59,3.782354,0.153593,7.624342,0.132612,173.39,60,28
8,2023-03-01 08:44:31,3.61324,0.182697,4.927797,0.207532,173.52,60,18
9,2023-03-01 08:45:03,3.513363,0.199062,4.729592,0.241987,173.81,61,34
10,2023-03-01 08:45:35,3.465319,0.207978,3.856692,0.165064,174.31,61,25
11,2023-03-01 08:46:08,3.466408,0.207133,8.62457,0.219551,173.96,60,22
12,2023-03-01 08:46:40,3.40748,0.216226,3.397408,0.248397,174.25,61,24
13,2023-03-01 08:47:12,3.306279,0.239239,3.137556,0.278045,173.64,61,34
14,2023-03-01 08:47:44,3.256116,0.247154,7.830807,0.23758,173.84,60,29
15,2023-03-01 08:48:16,3.195798,0.260183,4.76444,0.299679,174.00,61,4
16,2023-03-01 08:48:48,3.08345,0.28573,3.084887,0.291667,174.30,60,41
17,2023-03-01 08:49:21,3.078319,0.285352,2.902313,0.318109,174.32,60,33
18,2023-03-01 08:49:53,3.012794,0.302873,3.286012,0.372596,174.07,60,38
19,2023-03-01 08:50:25,2.920125,0.325396,2.845993,0.398387,173.80,60,23
20,2023-03-01 08:50:57,2.778174,0.358458,4.239307,0.394231,173.38,60,35
21,2023-03-01 08:51:29,2.705589,0.374711,2.53703,0.425481,173.55,60,35
22,2023-03-01 08:52:01,2.622895,0.395567,2.592052,0.464744,173.88,60,4
23,2023-03-01 08:52:33,2.55029,0.41909,2.536841,0.503606,173.80,60,27
24,2023-03-01 08:53:06,2.467033,0.440213,4.8688,0.445913,173.94,60,41
25,2023-03-01 08:53:38,2.46647,0.442258,3.274438,0.535657,174.02,60,24
26,2023-03-01 08:54:10,2.384354,0.46527,3.749948,0.567308,173.67,60,41
27,2023-03-01 08:54:42,2.23117,0.506114,3.005759,0.602564,173.28,60,31
28,2023-03-01 08:55:15,2.263969,0.5,3.065867,0.5625,173.60,60,10
29,2023-03-01 08:55:46,2.133541,0.535463,3.347003,0.638221,174.01,60,0
30,2023-03-01 08:56:19,2.069691,0.556652,3.113331,0.653045,174.16,60,8
31,2023-03-01 08:56:51,2.03885,0.567681,4.948647,0.683093,174.32,60,19
32,2023-03-01 08:57:23,1.986617,0.583311,2.956947,0.711538,174.02,60,35
33,2023-03-01 08:57:55,1.877133,0.618463,4.288688,0.721554,173.64,60,3
34,2023-03-01 08:58:27,1.826533,0.634583,10.260108,0.719952,173.34,60,20
35,2023-03-01 08:58:59,1.775334,0.648279,6.854873,0.653446,173.84,60,8
36,2023-03-01 08:59:31,1.830797,0.635606,4.004219,0.768029,173.72,60,29
37,2023-03-01 09:00:03,1.695742,0.675916,1.578059,0.786458,174.13,60,33
38,2023-03-01 09:00:35,1.653884,0.691056,3.993908,0.723558,173.37,60,31
39,2023-03-01 09:01:08,1.639207,0.696394,1.64251,0.771234,173.18,60,8
40,2023-03-01 09:01:40,1.523817,0.733658,9.584375,0.811298,172.72,60,1
41,2023-03-01 09:02:12,1.504635,0.741576,4.192744,0.822516,173.40,60,17
42,2023-03-01 09:02:44,1.544806,0.72761,7.816682,0.788862,172.52,60,37
43,2023-03-01 09:03:16,1.516464,0.734836,9.305451,0.833333,173.04,60,21
44,2023-03-01 09:03:48,1.478488,0.749155,9.598675,0.794872,172.18,60,25
45,2023-03-01 09:04:20,1.43381,0.765564,3.689697,0.830529,171.99,60,28
46,2023-03-01 09:04:52,1.407307,0.771382,11.154826,0.805288,172.05,60,4
47,2023-03-01 09:05:25,1.414261,0.77339,22.690599,0.786859,171.06,59,24
48,2023-03-01 09:05:57,1.367191,0.786531,16.839254,0.847356,172.16,59,0
49,2023-03-01 09:06:29,1.363736,0.787842,24.378134,0.845753,172.69,59,24
post,2023-03-01 09:06:35,0,0,0,0,110.71,53,0
