epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-03-01 11:24:24,0,0,0,0,107.23,48,0
0,2023-03-01 11:27:37,5.045342,0.017743,4.668962,0.019333,165.42,54,38
1,2023-03-01 11:30:29,4.762511,0.022943,5.202992,0.038533,164.14,55,30
2,2023-03-01 11:33:21,4.685359,0.025686,4.454982,0.034667,166.65,55,21
3,2023-03-01 11:36:13,4.707471,0.024,4.457938,0.034267,167.33,56,15
4,2023-03-01 11:39:05,4.600567,0.029771,4.431313,0.037067,167.86,56,20
5,2023-03-01 11:41:56,4.613293,0.027743,4.799895,0.028267,168.46,56,48
6,2023-03-01 11:44:47,4.546689,0.0318,7.933885,0.045733,166.39,57,28
7,2023-03-01 11:47:37,4.407867,0.043486,13.814887,0.0448,168.08,57,16
8,2023-03-01 11:50:30,4.335892,0.050457,5.508536,0.058533,168.48,57,47
9,2023-03-01 11:53:21,4.242188,0.058971,18.493412,0.089867,166.61,56,29
10,2023-03-01 11:56:14,4.145345,0.071486,52.997009,0.090267,166.44,56,28
11,2023-03-01 11:59:06,4.176097,0.070229,4.417035,0.070533,169.14,57,22
12,2023-03-01 12:01:58,4.299018,0.053229,6.555136,0.058533,167.57,57,33
13,2023-03-01 12:04:50,4.203277,0.0666,5.973155,0.074667,168.36,57,39
14,2023-03-01 12:07:42,4.15766,0.071657,4.004683,0.105333,167.32,57,27
15,2023-03-01 12:10:33,4.083613,0.081257,4.237178,0.0988,165.93,57,4
16,2023-03-01 12:13:25,4.102948,0.077486,4.114227,0.087067,168.44,57,11
17,2023-03-01 12:16:17,4.105894,0.076086,4.435486,0.0868,170.04,57,50
18,2023-03-01 12:19:09,4.043189,0.082343,4.801867,0.034933,167.84,57,39
19,2023-03-01 12:22:01,4.170944,0.070657,4.411688,0.0968,169.46,57,47
20,2023-03-01 12:24:52,4.034697,0.083714,4.011078,0.097333,165.77,57,0
21,2023-03-01 12:27:44,4.018589,0.089771,3.847419,0.1312,167.26,57,9
22,2023-03-01 12:30:36,4.012648,0.0882,4.382545,0.093467,166.45,57,22
23,2023-03-01 12:33:28,4.013362,0.086486,4.118914,0.107467,164.87,57,0
24,2023-03-01 12:36:20,4.022294,0.085629,4.014009,0.103467,166.06,57,32
25,2023-03-01 12:39:12,3.962932,0.0946,3.987004,0.120267,166.14,57,0
26,2023-03-01 12:42:04,3.853278,0.110314,4.206614,0.1056,166.52,57,25
27,2023-03-01 12:44:56,3.767708,0.1214,3.82701,0.142133,167.80,57,41
28,2023-03-01 12:47:49,3.739525,0.125914,4.259915,0.1376,167.91,57,4
29,2023-03-01 12:50:40,3.655334,0.134543,4.603477,0.1312,169.41,57,48
30,2023-03-01 12:53:32,3.68223,0.134,5.774687,0.1428,165.56,57,0
31,2023-03-01 12:56:24,3.625887,0.142229,4.160678,0.1336,167.23,57,32
32,2023-03-01 12:59:15,3.643706,0.140514,4.137466,0.142133,169.08,57,35
33,2023-03-01 13:02:06,3.628009,0.140771,4.206323,0.141467,167.17,57,2
34,2023-03-01 13:04:58,3.678851,0.136286,4.335928,0.142267,169.11,57,43
35,2023-03-01 13:07:51,3.641033,0.143057,3.80984,0.152133,166.24,57,27
36,2023-03-01 13:10:43,3.623978,0.144743,3.858685,0.142667,167.01,57,25
37,2023-03-01 13:13:36,3.670195,0.138629,3.733542,0.145467,167.29,57,28
38,2023-03-01 13:16:28,3.673343,0.137429,4.126066,0.1408,169.17,57,43
39,2023-03-01 13:19:20,3.658238,0.138343,5.140522,0.135333,168.37,58,44
40,2023-03-01 13:22:13,3.666108,0.1396,4.125329,0.135733,168.24,57,17
41,2023-03-01 13:25:04,3.616307,0.1456,3.639139,0.163067,168.11,58,43
42,2023-03-01 13:27:57,3.662992,0.138914,3.836021,0.1404,166.98,57,32
43,2023-03-01 13:30:49,3.573828,0.1544,3.871566,0.163867,166.92,57,10
44,2023-03-01 13:33:42,3.45676,0.173886,3.81496,0.160667,168.96,57,46
45,2023-03-01 13:36:36,3.520797,0.164371,3.804611,0.167733,168.99,57,45
46,2023-03-01 13:39:28,3.423657,0.175829,3.868656,0.159467,165.77,57,0
47,2023-03-01 13:42:21,3.350163,0.1884,4.221105,0.170933,165.87,57,27
48,2023-03-01 13:45:14,3.312663,0.193571,4.058178,0.16,166.01,57,23
49,2023-03-01 13:48:07,3.303861,0.198086,4.245362,0.178533,168.50,58,35
post,2023-03-01 13:48:12,0,0,0,0,110.94,53,0
