epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-03-01 22:00:14,0,0,0,0,108.36,48,0
0,2023-03-01 22:01:20,5.415644,0.013348,5.157016,0.015124,142.80,48,14
1,2023-03-01 22:01:37,4.917916,0.017585,4.898345,0.021034,169.98,51,0
2,2023-03-01 22:01:54,4.646235,0.029284,4.62526,0.035357,177.45,52,6
3,2023-03-01 22:02:10,4.511013,0.041644,4.48077,0.047376,167.08,53,0
4,2023-03-01 22:02:27,4.418454,0.049786,4.387564,0.058193,179.04,53,0
5,2023-03-01 22:02:44,4.374537,0.054124,4.328728,0.064403,153.05,52,0
6,2023-03-01 22:03:01,4.322658,0.059931,4.288869,0.073518,179.78,54,0
7,2023-03-01 22:03:19,4.302646,0.064669,4.28054,0.066425,163.40,53,0
8,2023-03-01 22:03:36,4.272434,0.06933,4.21837,0.081731,170.86,54,0
9,2023-03-01 22:03:53,4.239977,0.074847,4.20439,0.085337,173.64,54,2
10,2023-03-01 22:04:09,4.218938,0.077425,4.186025,0.087941,186.39,54,0
11,2023-03-01 22:04:26,4.217141,0.080252,4.187521,0.085036,168.89,54,0
12,2023-03-01 22:04:43,4.193102,0.082888,4.162945,0.091947,176.58,54,0
13,2023-03-01 22:04:59,4.17257,0.087087,4.123011,0.100845,181.09,54,4
14,2023-03-01 22:05:16,4.164653,0.087293,4.131912,0.095052,176.70,54,0
15,2023-03-01 22:05:33,4.155318,0.091518,4.102183,0.09994,177.63,54,0
16,2023-03-01 22:05:50,4.141174,0.093566,4.098951,0.098157,160.56,53,0
17,2023-03-01 22:06:07,4.124357,0.095435,4.077823,0.106571,171.36,54,8
18,2023-03-01 22:06:24,4.112374,0.095416,4.051002,0.108574,138.43,52,0
19,2023-03-01 22:06:41,4.102974,0.097637,4.05266,0.110276,170.55,54,0
20,2023-03-01 22:06:57,4.100147,0.098381,4.035628,0.114936,146.18,52,0
21,2023-03-01 22:07:14,4.074672,0.105344,4.014047,0.113929,176.75,54,0
22,2023-03-01 22:07:31,4.074204,0.104345,4.044708,0.113982,159.20,53,0
23,2023-03-01 22:07:48,4.06989,0.10608,4.006882,0.114432,173.94,54,0
24,2023-03-01 22:08:06,4.054969,0.108683,4.018955,0.121194,169.69,54,0
25,2023-03-01 22:08:22,4.041245,0.10965,3.996883,0.118189,174.04,54,0
26,2023-03-01 22:08:39,4.034939,0.11519,3.988609,0.128105,176.49,54,0
27,2023-03-01 22:08:56,4.017858,0.117092,3.982921,0.126903,135.98,51,0
28,2023-03-01 22:09:13,4.010955,0.116725,3.974987,0.126803,173.78,54,0
29,2023-03-01 22:09:30,4.007,0.118827,3.949836,0.130409,166.57,54,0
30,2023-03-01 22:09:47,3.998158,0.120295,3.932545,0.130909,170.50,54,0
31,2023-03-01 22:10:03,4.009972,0.114856,3.944046,0.134615,176.50,54,0
32,2023-03-01 22:10:20,3.990624,0.120695,3.93741,0.132246,175.72,54,0
33,2023-03-01 22:10:37,3.986502,0.122864,3.941581,0.136318,166.94,54,0
34,2023-03-01 22:10:53,3.975863,0.125434,3.902978,0.142127,175.30,54,0
35,2023-03-01 22:11:10,3.970947,0.124233,3.911609,0.142027,175.39,54,0
36,2023-03-01 22:11:27,3.96442,0.128837,3.927245,0.134315,174.76,54,0
37,2023-03-01 22:11:44,3.96823,0.125234,3.903206,0.146835,176.98,54,0
38,2023-03-01 22:12:01,3.953275,0.128604,3.907406,0.138021,179.45,54,0
39,2023-03-01 22:12:17,3.944033,0.131107,3.899965,0.142428,169.34,54,0
40,2023-03-01 22:12:35,3.950652,0.129772,3.886249,0.141627,139.45,51,0
41,2023-03-01 22:12:52,3.942731,0.133376,3.879298,0.14403,181.01,54,0
42,2023-03-01 22:13:08,3.933657,0.133676,3.859954,0.152845,174.15,54,0
43,2023-03-01 22:13:25,3.937803,0.134428,3.853334,0.149054,176.67,54,0
44,2023-03-01 22:13:42,3.922088,0.135361,3.864617,0.157752,168.56,53,0
45,2023-03-01 22:13:59,3.903115,0.140059,3.851487,0.149439,176.83,54,0
46,2023-03-01 22:14:16,3.918427,0.138326,3.847828,0.154187,170.84,54,0
47,2023-03-01 22:14:32,3.911211,0.138793,3.838057,0.155248,178.14,54,0
48,2023-03-01 22:14:49,3.900454,0.138615,3.852807,0.149139,170.70,54,0
49,2023-03-01 22:15:06,3.901008,0.139392,3.848588,0.153646,183.56,54,0
post,2023-03-01 22:15:11,0,0,0,0,108.36,49,0
