epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-02-28 19:26:01,0,0,0,0,109.80,54,0
0,2023-02-28 19:29:52,4.783961,0.017433,6.075258,0.0173,124.82,47,17
1,2023-02-28 19:33:36,4.539672,0.029767,7.132677,0.0272,122.70,46,0
2,2023-02-28 19:37:19,4.409464,0.0419,7.435676,0.0429,124.63,46,4
3,2023-02-28 19:41:03,4.346287,0.051033,6.825228,0.0599,121.89,46,8
4,2023-02-28 19:44:46,4.26535,0.060967,7.49324,0.0626,123.48,46,10
5,2023-02-28 19:48:29,4.20469,0.072833,7.31955,0.0785,122.86,46,11
6,2023-02-28 19:52:13,4.146856,0.081867,8.782001,0.0787,123.14,46,11
7,2023-02-28 19:55:56,4.085865,0.0912,9.413436,0.093,122.82,46,10
8,2023-02-28 19:59:40,4.067068,0.095833,8.261694,0.1055,124.39,46,17
9,2023-02-28 20:03:23,4.021826,0.100367,10.480835,0.0923,123.21,46,8
10,2023-02-28 20:07:06,3.978798,0.107767,7.805259,0.1116,122.84,46,2
11,2023-02-28 20:10:49,3.927071,0.112967,12.312606,0.1114,123.69,46,14
12,2023-02-28 20:14:32,3.908087,0.117067,10.794181,0.1191,122.47,46,0
13,2023-02-28 20:18:15,3.790201,0.136767,10.619199,0.1181,122.43,46,12
14,2023-02-28 20:21:57,3.697115,0.150067,16.525932,0.1285,124.56,46,7
15,2023-02-28 20:25:40,3.61227,0.166067,13.8687,0.1235,122.36,46,0
16,2023-02-28 20:29:23,3.642082,0.161567,8.492412,0.1122,122.84,46,0
17,2023-02-28 20:33:06,3.629101,0.161567,22.607101,0.1275,121.67,46,3
18,2023-02-28 20:36:50,3.438654,0.1962,18.704685,0.1321,123.83,46,8
19,2023-02-28 20:40:33,3.313337,0.2176,13.717837,0.1178,123.59,46,0
20,2023-02-28 20:44:16,3.277228,0.2257,20.411268,0.133,122.44,46,0
21,2023-02-28 20:48:00,3.168014,0.252167,23.568544,0.135,123.71,46,4
22,2023-02-28 20:51:44,3.12819,0.258367,27.584019,0.1364,123.33,46,0
23,2023-02-28 20:55:27,3.204658,0.2438,28.21357,0.1375,123.75,46,1
24,2023-02-28 20:59:10,2.920772,0.301567,34.938789,0.1461,122.47,46,0
25,2023-02-28 21:02:53,2.707556,0.347133,29.980062,0.1357,123.43,45,15
26,2023-02-28 21:06:36,2.843825,0.3184,22.165203,0.144,121.60,44,9
27,2023-02-28 21:10:19,2.752436,0.333333,24.953354,0.1456,123.55,44,2
28,2023-02-28 21:14:02,2.689306,0.348267,31.980732,0.1493,121.07,44,6
29,2023-02-28 21:17:46,2.511789,0.390633,35.715111,0.1369,122.20,44,9
30,2023-02-28 21:21:29,2.363919,0.422533,42.169113,0.1472,122.38,43,2
31,2023-02-28 21:25:12,2.289904,0.438167,32.142673,0.1479,122.37,43,14
32,2023-02-28 21:28:56,2.352351,0.426333,34.405457,0.1522,122.95,43,2
33,2023-02-28 21:32:39,2.342847,0.4239,48.697701,0.1495,120.12,43,15
34,2023-02-28 21:36:21,2.819758,0.324133,26.136747,0.1452,122.37,44,0
35,2023-02-28 21:40:04,2.3952,0.410833,32.182758,0.1508,122.32,44,12
36,2023-02-28 21:43:47,2.293922,0.434767,50.066929,0.1483,121.83,44,0
37,2023-02-28 21:47:31,1.830356,0.558133,45.778393,0.144,121.75,45,0
38,2023-02-28 21:51:14,1.569697,0.628233,46.102589,0.1613,122.81,45,0
39,2023-02-28 21:54:57,1.492549,0.647133,52.810036,0.1505,121.38,45,0
40,2023-02-28 21:58:41,1.398844,0.6715,71.610062,0.1508,122.07,45,0
41,2023-02-28 22:02:24,1.43966,0.655667,61.670776,0.138,121.94,44,6
42,2023-02-28 22:06:08,1.298905,0.6951,80.94751,0.1557,120.46,44,8
43,2023-02-28 22:09:52,1.09612,0.750833,78.001541,0.1592,121.90,43,0
44,2023-02-28 22:13:35,1.121304,0.741967,68.977325,0.1533,122.04,43,2
45,2023-02-28 22:17:19,0.937678,0.7892,101.449516,0.1541,120.79,43,2
46,2023-02-28 22:21:02,0.93021,0.788667,77.971603,0.1443,120.87,43,0
47,2023-02-28 22:24:46,0.860722,0.810433,99.823982,0.1482,121.60,43,0
48,2023-02-28 22:28:29,1.31369,0.6823,63.397133,0.1543,121.41,42,11
49,2023-02-28 22:32:12,0.979026,0.772667,66.829575,0.1496,120.81,43,1
post,2023-02-28 22:32:17,0,0,0,0,105.75,42,0
