epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-02-28 15:51:05,0,0,0,0,110.44,52,0
0,2023-02-28 15:52:04,4.482766,0.06894,5.130263,0.014824,183.96,54,19
1,2023-02-28 15:52:19,3.993483,0.111786,4.698843,0.020232,194.50,56,14
2,2023-02-28 15:52:34,3.657385,0.133629,4.929445,0.019932,197.75,57,0
3,2023-02-28 15:52:49,3.491661,0.158803,4.786826,0.023738,197.69,58,14
4,2023-02-28 15:53:04,3.343786,0.18126,4.019914,0.086338,200.74,59,20
5,2023-02-28 15:53:19,3.25397,0.198612,3.600727,0.142829,196.41,59,0
6,2023-02-28 15:53:35,3.177246,0.214562,4.125666,0.081831,205.37,60,0
7,2023-02-28 15:53:51,3.091371,0.22771,3.550821,0.157609,194.14,59,0
8,2023-02-28 15:54:06,3.020228,0.24347,3.838968,0.130509,204.66,60,18
9,2023-02-28 15:54:21,2.976066,0.252002,3.639507,0.144732,202.64,60,0
10,2023-02-28 15:54:36,2.926303,0.263093,3.705053,0.133614,202.43,61,0
11,2023-02-28 15:54:52,2.89549,0.263615,3.608073,0.157853,202.63,60,17
12,2023-02-28 15:55:07,2.865219,0.273659,3.641508,0.141526,195.96,60,0
13,2023-02-28 15:55:23,2.854085,0.275187,3.408758,0.185688,203.04,61,22
14,2023-02-28 15:55:38,2.830908,0.280166,3.736049,0.13742,200.70,61,6
15,2023-02-28 15:55:53,2.800019,0.28125,3.742611,0.158414,196.17,61,0
16,2023-02-28 15:56:08,2.794293,0.288908,4.175203,0.1251,201.23,61,0
17,2023-02-28 15:56:23,2.766972,0.290777,3.919551,0.119391,200.96,61,0
18,2023-02-28 15:56:39,2.755785,0.295876,4.74036,0.060597,201.91,61,8
19,2023-02-28 15:56:54,2.749164,0.297084,4.007531,0.088642,198.17,61,0
20,2023-02-28 15:57:09,2.737763,0.301339,5.52866,0.047202,194.02,61,0
21,2023-02-28 15:57:24,2.724004,0.304071,3.942314,0.103563,193.18,61,0
22,2023-02-28 15:57:40,2.72925,0.303524,5.44697,0.038462,194.86,61,0
23,2023-02-28 15:57:55,2.737976,0.299586,4.33057,0.085749,196.12,61,2
24,2023-02-28 15:58:10,2.732773,0.299386,3.920736,0.123998,197.84,61,0
25,2023-02-28 15:58:25,2.723663,0.304892,5.577716,0.036659,193.10,61,0
26,2023-02-28 15:58:41,2.716835,0.30586,5.471598,0.050881,199.05,61,7
27,2023-02-28 15:58:56,2.717658,0.302589,5.465742,0.029247,192.95,61,0
28,2023-02-28 15:59:11,2.711196,0.304859,4.574514,0.063001,201.73,61,0
29,2023-02-28 15:59:26,2.704418,0.303824,4.621383,0.059796,201.94,61,6
30,2023-02-28 15:59:42,2.714042,0.304658,4.469191,0.078526,196.34,61,0
31,2023-02-28 15:59:57,2.707831,0.306093,4.411084,0.077724,201.65,61,0
32,2023-02-28 16:00:12,2.709437,0.307695,6.424478,0.033917,197.67,60,0
33,2023-02-28 16:00:27,2.700067,0.307928,5.215717,0.032652,191.78,60,0
34,2023-02-28 16:00:43,2.705415,0.307528,4.586046,0.0624,203.68,61,0
35,2023-02-28 16:00:58,2.707276,0.307895,5.183547,0.044271,194.28,60,0
36,2023-02-28 16:01:13,2.704095,0.307361,4.980683,0.072817,190.12,60,0
37,2023-02-28 16:01:29,2.698369,0.309497,5.651477,0.027043,199.10,60,0
38,2023-02-28 16:01:44,2.698187,0.310431,4.493578,0.063101,193.67,60,0
39,2023-02-28 16:01:59,2.701923,0.308229,7.296753,0.019832,197.96,60,0
40,2023-02-28 16:02:14,2.700014,0.308162,5.702749,0.036258,194.71,60,0
41,2023-02-28 16:02:29,2.7065,0.305025,7.231883,0.014824,198.83,61,0
42,2023-02-28 16:02:45,2.702393,0.30656,4.621361,0.061198,195.41,60,3
43,2023-02-28 16:03:00,2.704874,0.307736,5.869813,0.034018,198.53,60,11
44,2023-02-28 16:03:15,2.687316,0.312933,8.083924,0.017528,198.06,60,0
45,2023-02-28 16:03:31,2.696199,0.306303,4.641034,0.040264,193.26,60,0
46,2023-02-28 16:03:46,2.681029,0.312966,5.17217,0.050825,197.43,60,0
47,2023-02-28 16:04:01,2.695324,0.308302,6.849808,0.01883,198.77,60,0
48,2023-02-28 16:04:16,2.692611,0.310031,5.522976,0.029046,198.60,60,5
49,2023-02-28 16:04:32,2.699258,0.307836,5.968376,0.023037,202.23,60,11
post,2023-02-28 16:04:37,0,0,0,0,111.60,54,0
