epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-02-25 20:37:48,0,0,0,0,98.31,41,0
0,2023-02-25 20:42:23,5.092781,0.015829,171.633942,0.016133,117.73,54,7
1,2023-02-25 20:46:18,4.548065,0.019514,7.680308,0.024667,120.38,55,0
2,2023-02-25 20:50:13,4.500484,0.023114,69.764946,0.015333,117.65,54,4
3,2023-02-25 20:54:08,4.465594,0.026543,89.70079,0.017333,120.49,56,18
4,2023-02-25 20:58:02,4.441274,0.029743,41.240028,0.024667,118.95,55,21
5,2023-02-25 21:01:58,4.403965,0.035543,69.175911,0.022267,119.85,55,18
6,2023-02-25 21:05:53,4.415958,0.033486,14.127227,0.032,129.02,55,18
7,2023-02-25 21:09:48,4.417946,0.0338,1055.186401,0.017067,118.34,54,7
8,2023-02-25 21:13:44,4.410468,0.036829,25.941275,0.022,119.50,55,29
9,2023-02-25 21:17:40,4.39079,0.035514,720.928711,0.029733,118.99,54,28
10,2023-02-25 21:21:35,4.358672,0.041486,428.325378,0.021333,119.46,54,10
11,2023-02-25 21:25:30,4.357189,0.040657,119.509476,0.041733,119.00,55,1
12,2023-02-25 21:29:28,4.338444,0.043971,529.997498,0.032933,119.17,54,20
13,2023-02-25 21:33:22,4.33204,0.046171,740.4823,0.036,119.64,54,4
14,2023-02-25 21:37:19,4.322721,0.047029,447.916962,0.025733,119.05,55,18
15,2023-02-25 21:41:15,4.322977,0.046657,308.949341,0.025067,119.09,54,18
16,2023-02-25 21:45:11,4.316532,0.047371,154.993546,0.020533,118.86,55,18
17,2023-02-25 21:49:10,4.313281,0.049686,156.585266,0.019733,132.87,55,0
18,2023-02-25 21:53:06,4.301513,0.050771,142.528351,0.021467,118.53,55,10
19,2023-02-25 21:57:03,4.292758,0.050571,110.038338,0.025733,118.55,54,23
20,2023-02-25 22:01:00,4.293842,0.052857,213.271301,0.0192,116.53,52,0
21,2023-02-25 22:04:58,4.292801,0.054229,202.961136,0.017867,120.24,55,21
22,2023-02-25 22:08:56,4.319524,0.051457,41.552242,0.030667,119.21,55,0
23,2023-02-25 22:12:53,4.299656,0.055086,169.641953,0.026533,117.87,53,0
24,2023-02-25 22:16:51,4.284429,0.055,262.803711,0.022267,118.79,54,8
25,2023-02-25 22:20:49,4.286443,0.052714,138.19577,0.0216,120.13,55,5
26,2023-02-25 22:24:46,4.274505,0.056229,791.578613,0.019333,119.04,55,0
27,2023-02-25 22:28:45,4.265395,0.055057,463.519897,0.0208,117.71,54,14
28,2023-02-25 22:32:43,4.264089,0.056657,1705.048706,0.024,118.82,54,7
29,2023-02-25 22:36:43,4.254753,0.058543,1215.906738,0.0352,121.91,55,0
30,2023-02-25 22:40:41,4.248127,0.058914,3102.060303,0.0332,118.41,55,0
31,2023-02-25 22:44:39,4.254335,0.057686,1817.437744,0.018667,120.64,56,25
32,2023-02-25 22:48:37,4.243607,0.0594,7213.104492,0.0268,119.05,55,0
33,2023-02-25 22:52:37,4.238347,0.058743,2380.075928,0.026,118.06,56,7
34,2023-02-25 22:56:36,4.226946,0.060657,5415.6875,0.031067,118.54,55,16
35,2023-02-25 23:00:36,4.202471,0.064771,2474.910645,0.031867,119.39,55,0
36,2023-02-25 23:04:33,4.198082,0.065571,2794.373047,0.0208,118.22,55,21
37,2023-02-25 23:08:33,4.19464,0.067143,6055.876465,0.0312,118.68,54,0
38,2023-02-25 23:12:32,4.19211,0.068343,6061.72168,0.011867,119.35,55,0
39,2023-02-25 23:16:30,4.193717,0.067,4008.730713,0.025733,117.29,54,7
40,2023-02-25 23:20:29,4.188491,0.068514,8216.725586,0.026267,117.04,54,0
41,2023-02-25 23:24:28,4.182402,0.0704,3018.010498,0.020133,119.65,55,15
42,2023-02-25 23:28:28,4.165557,0.072971,2389.291748,0.0252,120.79,54,7
43,2023-02-25 23:32:29,4.16307,0.0728,479.672424,0.018533,121.27,56,26
44,2023-02-25 23:36:27,4.16269,0.075771,14847.649414,0.017867,119.93,55,4
45,2023-02-25 23:40:28,4.165657,0.073914,4762.95752,0.009333,117.77,54,12
46,2023-02-25 23:44:27,4.160558,0.0742,11940.540039,0.017467,116.51,53,0
47,2023-02-25 23:48:27,4.174327,0.072657,40245.097656,0.018133,119.14,55,0
48,2023-02-25 23:52:26,4.162107,0.0742,7246.821777,0.016,122.34,54,22
49,2023-02-25 23:56:24,4.158133,0.074257,6185.771484,0.0192,118.03,54,12
post,2023-02-25 23:56:29,0,0,0,0,107.46,53,0
