epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-02-28 14:24:04,0,0,0,0,109.43,50,0
0,2023-02-28 14:24:22,5.715297,0.016621,nan,0.011988,152.72,52,0
1,2023-02-28 14:24:31,4.283897,0.031307,4.348667,0.030172,169.72,55,3
2,2023-02-28 14:24:40,4.225309,0.033356,5.101832,0.026266,167.98,55,0
3,2023-02-28 14:24:49,4.197648,0.036222,4.269464,0.032732,169.63,55,7
4,2023-02-28 14:24:58,4.143681,0.040262,4.224046,0.044197,173.77,56,0
5,2023-02-28 14:25:08,4.093524,0.049977,nan,0.029499,168.23,56,0
6,2023-02-28 14:25:17,3.998531,0.062873,nan,0.056708,169.65,56,6
7,2023-02-28 14:25:26,3.933823,0.072459,3.962251,0.069774,173.87,56,0
8,2023-02-28 14:25:35,3.913047,0.073003,nan,0.059653,170.84,56,9
9,2023-02-28 14:25:44,3.876678,0.08084,3.918609,0.069639,170.66,56,8
10,2023-02-28 14:25:54,3.807914,0.089257,nan,0.073141,171.17,57,8
11,2023-02-28 14:26:03,3.664424,0.109726,nan,0.107375,167.53,57,7
12,2023-02-28 14:26:12,3.608973,0.12927,nan,0.069639,174.59,57,0
13,2023-02-28 14:26:21,3.527186,0.140654,nan,0.115706,169.57,57,0
14,2023-02-28 14:26:30,3.523254,0.143569,nan,0.172587,174.05,57,0
15,2023-02-28 14:26:40,3.337023,0.177442,nan,0.166756,172.27,57,0
16,2023-02-28 14:26:49,3.236223,0.193948,nan,0.171095,172.35,57,0
17,2023-02-28 14:26:58,3.140924,0.214523,nan,0.177263,170.21,57,3
18,2023-02-28 14:27:07,3.08701,0.222174,nan,0.203769,166.51,58,0
19,2023-02-28 14:27:16,3.050905,0.231373,nan,0.195312,169.92,58,3
20,2023-02-28 14:27:26,3.010704,0.2404,nan,0.214208,169.45,58,0
21,2023-02-28 14:27:35,2.942574,0.252464,nan,0.21417,174.17,58,0
22,2023-02-28 14:27:44,2.971222,0.254585,nan,0.224542,169.73,58,0
23,2023-02-28 14:27:53,2.850317,0.272238,nan,0.260641,173.22,58,0
24,2023-02-28 14:28:02,2.819321,0.2788,nan,0.26576,170.38,58,3
25,2023-02-28 14:28:12,2.720013,0.30012,nan,0.295663,166.71,58,0
26,2023-02-28 14:28:21,2.68937,0.305279,nan,0.241245,174.09,58,0
27,2023-02-28 14:28:30,2.65425,0.311468,nan,0.29013,168.54,58,0
28,2023-02-28 14:28:39,2.604351,0.320896,nan,0.291622,170.26,58,0
29,2023-02-28 14:28:48,2.513025,0.343105,nan,0.327856,172.25,58,3
30,2023-02-28 14:28:58,2.527287,0.338742,nan,0.321525,174.64,58,0
31,2023-02-28 14:29:07,2.534124,0.338348,nan,0.300512,169.61,58,0
32,2023-02-28 14:29:16,2.439662,0.354826,nan,0.315598,168.98,58,0
33,2023-02-28 14:29:25,2.339725,0.374885,nan,0.321525,173.63,58,7
34,2023-02-28 14:29:34,2.261302,0.39099,nan,0.36153,172.44,58,10
35,2023-02-28 14:29:43,2.196611,0.404562,nan,0.411741,168.29,58,11
36,2023-02-28 14:29:53,2.147388,0.416094,nan,0.403691,175.61,58,0
37,2023-02-28 14:30:02,2.057244,0.433144,nan,0.440347,168.50,58,0
38,2023-02-28 14:30:11,2.03011,0.439964,nan,0.417842,168.75,58,0
39,2023-02-28 14:30:20,2.082529,0.441564,nan,0.420528,169.93,58,0
40,2023-02-28 14:30:29,2.031351,0.441913,nan,0.432381,174.42,58,10
41,2023-02-28 14:30:38,2.014776,0.443289,nan,0.345501,177.92,58,0
42,2023-02-28 14:30:47,2.071204,0.432456,nan,0.377155,172.12,58,0
43,2023-02-28 14:30:56,nan,0.269171,nan,0.010237,169.57,58,0
44,2023-02-28 14:31:06,2.103956,0.434438,nan,0.011719,167.02,58,0
45,2023-02-28 14:31:15,2.129192,0.428903,nan,0.009025,169.73,58,0
46,2023-02-28 14:31:24,2.037728,0.447558,nan,0.009626,168.33,58,0
47,2023-02-28 14:31:33,1.971619,0.457647,nan,0.011584,170.21,58,0
48,2023-02-28 14:31:42,1.821858,0.490614,nan,0.009159,168.52,58,0
49,2023-02-28 14:31:52,1.79676,0.497077,nan,0.008351,172.24,58,8
post,2023-02-28 14:31:57,0,0,0,0,111.72,53,0
