epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-03-02 02:25:55,0,0,0,0,105.26,43,0
0,2023-03-02 02:30:37,5.334919,0.014111,328.902924,0.012,131.02,45,0
1,2023-03-02 02:35:08,4.607687,0.013778,374.106323,0.0116,131.44,46,0
2,2023-03-02 02:39:43,4.582579,0.014667,209.024353,0.0088,131.29,47,0
3,2023-03-02 02:44:10,4.581959,0.014667,206.656708,0.0132,130.11,49,0
4,2023-03-02 02:48:39,4.578897,0.013667,261.217682,0.0124,144.48,50,5
5,2023-03-02 02:53:13,4.577417,0.014467,202.615494,0.0128,128.04,47,0
6,2023-03-02 02:57:44,4.576751,0.015222,328.576263,0.0124,132.21,48,6
7,2023-03-02 03:02:17,4.583441,0.015267,272.987244,0.014,128.17,47,0
8,2023-03-02 03:06:49,4.574195,0.014511,224.929245,0.0188,129.46,46,4
9,2023-03-02 03:11:23,4.571141,0.0144,209.56926,0.0112,133.18,46,12
10,2023-03-02 03:15:52,4.572627,0.015222,164.988251,0.0144,129.27,47,1
11,2023-03-02 03:20:27,4.569148,0.013956,274.991211,0.0164,131.90,46,0
12,2023-03-02 03:24:56,4.574773,0.014711,268.299774,0.0136,129.36,46,0
13,2023-03-02 03:29:29,4.571656,0.014667,189.207291,0.014,131.82,46,11
14,2023-03-02 03:34:03,4.575454,0.014089,240.606049,0.012,128.54,46,0
15,2023-03-02 03:38:34,4.586204,0.014778,319.232666,0.0148,149.32,49,0
16,2023-03-02 03:43:03,4.576792,0.016111,82.703522,0.0112,130.29,48,0
17,2023-03-02 03:47:29,4.565526,0.016578,107.40461,0.0192,131.17,48,0
18,2023-03-02 03:51:59,4.564348,0.016644,73.494659,0.0088,131.96,48,0
19,2023-03-02 03:56:31,4.562423,0.016622,135.019577,0.0084,128.34,48,3
20,2023-03-02 04:01:06,4.561908,0.017311,130.922882,0.0136,129.81,47,0
21,2023-03-02 04:05:36,4.559788,0.017311,113.197365,0.0092,124.07,47,0
22,2023-03-02 04:10:09,4.55964,0.0172,113.252823,0.012,126.00,46,0
23,2023-03-02 04:14:40,4.55929,0.0176,112.304451,0.0104,130.36,47,0
24,2023-03-02 04:19:10,4.558536,0.017556,117.277672,0.0108,132.85,46,0
25,2023-03-02 04:23:41,4.556361,0.017778,104.901016,0.0116,129.97,46,0
26,2023-03-02 04:28:12,4.555926,0.018244,134.672318,0.0152,126.00,46,1
27,2023-03-02 04:32:45,4.556107,0.018089,104.396202,0.0128,128.89,47,0
28,2023-03-02 04:37:14,4.55381,0.017867,112.931091,0.016,129.80,48,2
29,2023-03-02 04:41:47,4.553113,0.018267,95.304604,0.0152,131.27,48,0
30,2023-03-02 04:46:19,4.553374,0.018444,72.969917,0.0092,130.48,49,0
31,2023-03-02 04:50:52,4.552444,0.019089,85.561478,0.012,131.45,48,0
32,2023-03-02 04:55:23,4.550577,0.019733,108.494614,0.0152,155.04,51,0
33,2023-03-02 04:59:54,4.549885,0.019733,107.697449,0.0128,130.78,48,0
34,2023-03-02 05:04:26,4.549221,0.0206,102.426292,0.0188,144.58,48,0
35,2023-03-02 05:08:55,4.547759,0.020044,157.547195,0.0136,129.45,47,0
36,2023-03-02 05:13:28,4.54784,0.020022,65.116776,0.0156,129.09,47,3
37,2023-03-02 05:18:01,4.546706,0.020289,96.205284,0.0168,127.27,47,0
38,2023-03-02 05:22:36,4.543526,0.020533,93.291191,0.0164,128.51,46,0
39,2023-03-02 05:27:08,4.540972,0.020756,108.136635,0.0152,128.50,46,0
40,2023-03-02 05:31:39,4.541995,0.020578,90.465294,0.0104,128.68,47,0
41,2023-03-02 05:36:07,4.543866,0.021111,79.215485,0.0148,128.22,49,0
42,2023-03-02 05:40:41,4.534176,0.021067,99.408958,0.0168,128.60,49,0
43,2023-03-02 05:45:07,4.534554,0.021222,56.803738,0.0212,131.13,49,4
44,2023-03-02 05:49:40,4.532461,0.021333,92.130066,0.016,130.53,49,5
45,2023-03-02 05:54:12,4.52424,0.021733,60.274387,0.0204,128.50,49,0
46,2023-03-02 05:58:44,4.52144,0.022067,95.11969,0.0156,127.68,49,4
47,2023-03-02 06:03:13,4.518883,0.022489,66.081841,0.0144,132.89,48,5
48,2023-03-02 06:07:48,4.516582,0.022844,84.478638,0.0152,130.12,48,4
49,2023-03-02 06:12:19,4.516181,0.022067,99.467735,0.0136,129.43,47,0
post,2023-03-02 06:12:24,0,0,0,0,107.06,45,0
