epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-02-26 18:44:04,0,0,0,0,109.96,50,0
0,2023-02-26 18:45:14,5.78407,0.012547,19.762245,0.018129,125.39,47,16
1,2023-02-26 18:46:05,4.386959,0.03065,4.389616,0.040931,128.70,46,5
2,2023-02-26 18:46:56,4.195848,0.051054,4.122371,0.067808,123.58,45,7
3,2023-02-26 18:47:48,4.043475,0.080243,3.942815,0.095152,123.61,44,9
4,2023-02-26 18:48:40,3.883753,0.109525,nan,0.12811,120.08,44,9
5,2023-02-26 18:49:32,3.79872,0.129236,nan,0.142228,123.11,44,12
6,2023-02-26 18:50:24,3.730071,0.142543,nan,0.153345,123.60,44,3
7,2023-02-26 18:51:16,3.650861,0.157868,nan,0.179387,122.80,44,8
8,2023-02-26 18:52:07,3.618403,0.165722,nan,0.178786,123.67,44,18
9,2023-02-26 18:52:59,3.561385,0.177061,nan,0.177885,122.60,44,17
10,2023-02-26 18:53:50,3.516299,0.186099,nan,0.200843,123.60,44,18
11,2023-02-26 18:54:42,3.447237,0.200574,nan,0.219803,122.58,44,10
12,2023-02-26 18:55:34,3.398448,0.214148,nan,0.230437,121.54,44,0
13,2023-02-26 18:56:26,3.358789,0.218767,nan,0.247396,122.18,44,13
14,2023-02-26 18:57:18,3.305316,0.232581,nan,0.235176,121.48,44,13
15,2023-02-26 18:58:10,3.253246,0.245698,nan,0.253205,122.97,44,11
16,2023-02-26 18:59:03,3.218475,0.249466,nan,0.258514,124.13,44,0
17,2023-02-26 18:59:55,3.179363,0.260611,nan,0.266927,124.63,44,13
18,2023-02-26 19:00:47,3.128613,0.273892,nan,0.282352,121.27,44,0
19,2023-02-26 19:01:39,3.101452,0.275327,nan,0.278746,120.74,44,15
20,2023-02-26 19:02:32,3.069529,0.286086,nan,0.3128,118.55,44,15
21,2023-02-26 19:03:23,3.031017,0.295858,nan,0.305489,123.94,44,18
22,2023-02-26 19:04:16,2.993926,0.304062,nan,0.320813,120.58,44,13
23,2023-02-26 19:05:08,2.975908,0.311132,nan,0.328325,119.96,44,0
24,2023-02-26 19:06:00,2.94787,0.316869,nan,0.332031,122.00,44,9
25,2023-02-26 19:06:51,2.913262,0.325874,nan,0.338182,122.13,44,11
26,2023-02-26 19:07:44,2.883032,0.331443,nan,0.347155,122.98,44,1
27,2023-02-26 19:08:35,2.848063,0.341831,nan,0.371194,124.43,44,6
28,2023-02-26 19:09:26,2.842383,0.348586,nan,0.359675,124.21,44,3
29,2023-02-26 19:10:17,2.793115,0.352876,nan,0.384315,122.56,44,5
30,2023-02-26 19:11:08,2.813735,0.349973,nan,0.36577,121.51,44,9
31,2023-02-26 19:12:00,2.791161,0.358182,nan,0.38101,124.16,44,7
32,2023-02-26 19:12:52,2.743273,0.365028,nan,0.367188,123.99,44,4
33,2023-02-26 19:13:44,2.720159,0.377768,nan,0.384916,123.36,44,8
34,2023-02-26 19:14:37,2.698593,0.381173,nan,0.409455,121.97,44,0
35,2023-02-26 19:15:28,2.704673,0.379803,nan,0.393258,123.35,44,6
36,2023-02-26 19:16:21,2.713538,0.382441,nan,0.384831,119.98,44,4
37,2023-02-26 19:17:13,2.665376,0.385812,nan,0.407504,122.19,44,16
38,2023-02-26 19:18:04,2.656315,0.389908,nan,0.426583,123.75,44,9
39,2023-02-26 19:18:55,2.630988,0.398412,nan,0.422877,123.62,44,2
40,2023-02-26 19:19:48,2.590208,0.408618,nan,0.431481,122.92,44,19
41,2023-02-26 19:20:38,2.577065,0.415055,nan,0.436198,123.62,44,0
42,2023-02-26 19:21:29,2.550733,0.413854,nan,0.4372,122.61,44,18
43,2023-02-26 19:22:21,2.546765,0.42466,nan,0.449219,121.62,44,12
44,2023-02-26 19:23:13,2.535661,0.427656,nan,0.455929,122.11,44,5
45,2023-02-26 19:24:05,2.504771,0.430926,nan,0.464988,120.62,44,11
46,2023-02-26 19:24:57,2.48471,0.438501,nan,0.46845,124.38,44,18
47,2023-02-26 19:25:48,2.461949,0.441337,nan,0.471254,122.99,44,7
48,2023-02-26 19:26:41,2.449369,0.447339,nan,0.482444,120.80,44,4
49,2023-02-26 19:27:32,2.438411,0.453984,nan,0.478933,122.15,44,11
post,2023-02-26 19:27:37,0,0,0,0,106.26,43,0
