epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-03-01 14:04:33,0,0,0,0,109.39,53,0
0,2023-03-01 14:08:10,4.822566,0.01755,4.573879,0.0256,141.68,55,30
1,2023-03-01 14:11:42,4.546152,0.0209,4.51841,0.0276,143.02,56,35
2,2023-03-01 14:15:15,4.476507,0.027075,4.432395,0.0348,144.35,56,16
3,2023-03-01 14:18:47,4.44176,0.029875,4.605389,0.0314,143.26,56,29
4,2023-03-01 14:22:21,4.448531,0.028825,4.771369,0.0288,144.89,56,18
5,2023-03-01 14:25:54,4.364207,0.03515,4.500342,0.0406,145.24,56,29
6,2023-03-01 14:29:26,4.316443,0.04095,4.368606,0.0488,152.60,56,20
7,2023-03-01 14:33:00,4.288068,0.04305,4.240145,0.0472,142.45,56,22
8,2023-03-01 14:36:33,4.304017,0.041775,4.233749,0.0482,144.14,56,10
9,2023-03-01 14:40:06,4.267008,0.045375,4.187095,0.057,148.33,56,33
10,2023-03-01 14:43:39,4.229652,0.052175,4.221835,0.0724,140.59,55,9
11,2023-03-01 14:47:12,4.166338,0.059325,4.110626,0.079,145.41,56,13
12,2023-03-01 14:50:57,4.122991,0.068475,4.035222,0.0846,134.81,53,0
13,2023-03-01 14:55:18,4.077385,0.0728,3.975579,0.087,129.57,49,0
14,2023-03-01 14:59:41,4.037733,0.07775,3.963491,0.0966,130.96,49,0
15,2023-03-01 15:03:55,3.986599,0.08655,4.146526,0.0878,132.68,50,4
16,2023-03-01 15:08:15,4.005092,0.0803,4.073711,0.0836,130.00,49,8
17,2023-03-01 15:12:34,3.910637,0.095225,4.048302,0.0892,131.32,49,0
18,2023-03-01 15:16:50,3.872076,0.10105,3.914134,0.1076,131.39,50,8
19,2023-03-01 15:21:11,3.785164,0.11465,3.971745,0.1194,131.50,49,0
20,2023-03-01 15:25:29,3.719109,0.125825,4.16375,0.1234,132.49,49,0
21,2023-03-01 15:29:49,3.722268,0.124625,4.392529,0.1344,131.04,49,0
22,2023-03-01 15:34:08,3.643645,0.139275,4.288309,0.129,131.31,49,0
23,2023-03-01 15:38:29,3.604741,0.145525,8.724016,0.1146,128.06,49,0
24,2023-03-01 15:42:42,3.512005,0.16175,4.040891,0.1434,128.79,50,0
25,2023-03-01 15:47:01,3.432715,0.172975,4.161735,0.1564,129.83,49,0
26,2023-03-01 15:51:19,3.376323,0.183375,3.757147,0.1484,131.44,49,0
27,2023-03-01 15:55:34,3.287086,0.196675,3.836792,0.1668,127.63,50,0
28,2023-03-01 15:59:55,3.195675,0.21455,4.759994,0.1694,129.24,49,0
29,2023-03-01 16:04:13,3.096262,0.23315,3.6367,0.171,129.97,49,0
30,2023-03-01 16:08:33,3.018907,0.2479,3.474863,0.1798,130.06,49,0
31,2023-03-01 16:12:56,2.899146,0.271625,3.89646,0.1758,130.76,49,0
32,2023-03-01 16:17:12,2.769638,0.2985,3.985566,0.1738,129.57,50,0
33,2023-03-01 16:21:31,2.72069,0.308125,5.10114,0.1726,129.45,49,0
34,2023-03-01 16:25:50,2.532676,0.349025,4.187091,0.1696,131.44,49,0
35,2023-03-01 16:30:05,2.376761,0.383925,4.370187,0.1836,126.94,49,0
36,2023-03-01 16:34:26,2.217993,0.42175,5.135741,0.1764,128.65,49,0
37,2023-03-01 16:38:43,2.021859,0.469775,4.534997,0.1728,128.01,49,0
38,2023-03-01 16:43:06,1.820074,0.5222,4.963941,0.171,127.95,49,0
39,2023-03-01 16:47:21,1.628007,0.575125,5.118424,0.1652,131.13,49,0
40,2023-03-01 16:51:43,1.400924,0.638275,5.196072,0.1714,131.34,49,0
41,2023-03-01 16:56:04,1.223846,0.6902,7.250345,0.1554,123.90,49,0
42,2023-03-01 17:00:22,1.036266,0.745025,6.765844,0.1522,128.12,49,0
43,2023-03-01 17:04:37,0.855113,0.79315,6.957062,0.1534,131.00,50,5
44,2023-03-01 17:08:53,0.694181,0.8387,7.360132,0.16,130.21,49,0
45,2023-03-01 17:13:06,0.573121,0.872625,7.595979,0.1492,131.05,50,0
46,2023-03-01 17:17:28,0.48122,0.894175,7.844326,0.1638,130.24,49,0
47,2023-03-01 17:21:46,0.380601,0.919925,7.777109,0.159,130.51,50,3
48,2023-03-01 17:26:06,0.330909,0.93315,9.615272,0.1418,131.65,49,0
49,2023-03-01 17:30:25,0.274652,0.944,6.984892,0.1572,130.82,49,0
post,2023-03-01 17:30:30,0,0,0,0,107.33,48,0
