epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-02-28 13:35:49,0,0,0,0,108.35,52,0
0,2023-02-28 13:37:03,5.433405,0.032955,inf,0.012527,122.41,48,7
1,2023-02-28 13:37:10,4.888093,0.05775,inf,0.030846,133.61,48,10
2,2023-02-28 13:37:18,4.629494,0.07488,4.618804,0.06681,135.33,49,4
3,2023-02-28 13:37:25,4.541133,0.08617,25.296875,0.093211,148.12,52,10
4,2023-02-28 13:37:33,4.435096,0.106803,4.04618,0.104935,118.66,49,23
5,2023-02-28 13:37:41,4.29388,0.118581,5.602741,0.114763,136.77,50,0
6,2023-02-28 13:37:48,4.274806,0.127665,8.921303,0.132274,148.57,52,3
7,2023-02-28 13:37:55,4.160414,0.139595,5.859779,0.140894,139.96,51,28
8,2023-02-28 13:38:02,4.187085,0.139709,9.08859,0.105206,150.21,53,0
9,2023-02-28 13:38:09,4.121731,0.145432,6.176051,0.135776,150.96,54,0
10,2023-02-28 13:38:16,4.076494,0.154247,3.977202,0.142376,149.80,54,26
11,2023-02-28 13:38:23,4.086958,0.156694,11.508059,0.136524,152.21,54,3
12,2023-02-28 13:38:29,4.001846,0.169905,6.283742,0.173357,150.84,55,17
13,2023-02-28 13:38:36,3.924214,0.183036,4.753401,0.175781,150.74,55,20
14,2023-02-28 13:38:43,3.886827,0.183947,6.304323,0.202684,152.78,55,17
15,2023-02-28 13:38:51,3.840968,0.19518,5.782934,0.199623,152.55,55,0
16,2023-02-28 13:38:57,3.800898,0.202688,7.184479,0.186822,149.50,54,12
17,2023-02-28 13:39:05,3.767821,0.206241,5.8257,0.214305,135.23,53,18
18,2023-02-28 13:39:12,3.698711,0.215497,6.832794,0.205938,151.64,55,0
19,2023-02-28 13:39:19,3.683542,0.223063,4.72764,0.224811,151.39,54,5
20,2023-02-28 13:39:26,3.628953,0.231001,8.740645,0.225461,150.08,55,26
21,2023-02-28 13:39:33,3.626193,0.236617,11.724643,0.230334,150.97,55,11
22,2023-02-28 13:39:41,3.591859,0.23656,5.98882,0.25229,140.75,54,6
23,2023-02-28 13:39:48,3.521339,0.246418,4.666049,0.255657,151.94,55,12
24,2023-02-28 13:39:55,3.535462,0.24808,5.589036,0.237877,150.88,55,11
25,2023-02-28 13:40:02,3.505175,0.257737,16.380051,0.216191,150.31,55,11
26,2023-02-28 13:40:08,3.462108,0.259399,9.040915,0.25889,147.85,54,15
27,2023-02-28 13:40:15,3.422133,0.271034,5.099198,0.279691,148.64,55,17
28,2023-02-28 13:40:22,3.409824,0.27582,6.423491,0.291891,148.91,55,0
29,2023-02-28 13:40:29,3.387534,0.280347,6.625438,0.279095,150.14,56,7
30,2023-02-28 13:40:36,3.348329,0.28726,7.350788,0.287311,149.05,55,0
31,2023-02-28 13:40:43,3.352145,0.29436,7.031351,0.297818,146.84,54,14
32,2023-02-28 13:40:51,3.316415,0.300092,5.446962,0.309537,149.85,55,2
33,2023-02-28 13:40:58,3.279444,0.307113,5.31708,0.29701,138.90,53,0
34,2023-02-28 13:41:05,3.24714,0.306167,5.817517,0.317349,149.10,55,0
35,2023-02-28 13:41:12,3.255008,0.310583,5.762371,0.317787,149.08,56,3
36,2023-02-28 13:41:19,3.226456,0.316082,4.512729,0.327721,150.14,55,21
37,2023-02-28 13:41:26,3.199409,0.32445,3.806323,0.340564,149.63,55,6
38,2023-02-28 13:41:33,3.160661,0.329608,6.011655,0.312364,148.51,56,0
39,2023-02-28 13:41:40,3.166094,0.333448,7.335769,0.339036,150.17,55,9
40,2023-02-28 13:41:48,3.113732,0.342589,5.4243,0.343885,139.52,53,1
41,2023-02-28 13:41:55,3.1077,0.346143,4.277781,0.357624,151.18,56,0
42,2023-02-28 13:42:02,3.074253,0.348894,4.462285,0.353179,148.28,55,13
43,2023-02-28 13:42:09,3.061719,0.355915,5.681708,0.356681,151.45,56,18
44,2023-02-28 13:42:15,3.035392,0.36321,4.352404,0.374192,151.75,56,0
45,2023-02-28 13:42:23,3.026665,0.364139,5.798626,0.381331,141.63,55,1
46,2023-02-28 13:42:30,2.981796,0.373137,4.973741,0.379338,150.07,56,13
47,2023-02-28 13:42:37,2.992345,0.374571,5.434402,0.39049,151.80,56,0
48,2023-02-28 13:42:44,2.954248,0.385302,5.904499,0.384698,151.48,55,4
49,2023-02-28 13:42:51,2.953805,0.385947,7.986025,0.39076,148.52,55,17
post,2023-02-28 13:42:56,0,0,0,0,108.20,51,0
