epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-03-01 00:21:18,0,0,0,0,107.56,47,0
0,2023-03-01 00:21:37,5.738823,0.019688,4.705193,0.027845,215.08,55,0
1,2023-03-01 00:21:49,4.108395,0.060064,3.976866,0.080529,213.82,56,0
2,2023-03-01 00:22:01,3.897017,0.089452,3.861081,0.098157,208.09,57,0
3,2023-03-01 00:22:14,3.867833,0.093466,3.818841,0.105369,213.04,58,0
4,2023-03-01 00:22:26,3.825049,0.099106,3.796468,0.10627,214.01,59,0
5,2023-03-01 00:22:39,3.813127,0.101341,3.788958,0.104467,219.18,59,9
6,2023-03-01 00:22:51,3.781466,0.107581,3.745357,0.113982,235.74,60,0
7,2023-03-01 00:23:03,3.731748,0.113187,3.708488,0.114936,213.57,60,0
8,2023-03-01 00:23:15,3.69669,0.120436,3.668632,0.133914,221.01,60,9
9,2023-03-01 00:23:28,3.647583,0.129605,3.57688,0.141326,215.63,60,5
10,2023-03-01 00:23:41,3.588942,0.14309,3.534187,0.147436,219.30,60,0
11,2023-03-01 00:23:53,3.529469,0.151962,3.480886,0.166466,213.22,60,0
12,2023-03-01 00:24:06,3.464926,0.166211,3.408533,0.177784,217.29,61,0
13,2023-03-01 00:24:18,3.412634,0.171975,3.379566,0.179851,216.85,61,0
14,2023-03-01 00:24:31,3.346662,0.185565,3.289644,0.192608,212.34,60,0
15,2023-03-01 00:24:43,3.274022,0.198661,3.199364,0.211957,216.99,60,2
16,2023-03-01 00:24:56,3.219606,0.206821,3.190206,0.21865,208.46,60,0
17,2023-03-01 00:25:08,3.138847,0.223605,3.127648,0.227564,222.31,60,0
18,2023-03-01 00:25:21,3.066378,0.233775,3.090208,0.238281,223.18,61,0
19,2023-03-01 00:25:33,3.003979,0.248432,3.030164,0.24359,214.91,60,0
20,2023-03-01 00:25:45,2.944633,0.26226,2.914896,0.264694,214.89,60,0
21,2023-03-01 00:25:58,2.871804,0.273354,2.881367,0.274457,209.17,60,0
22,2023-03-01 00:26:10,2.793669,0.293113,2.784197,0.29367,219.83,61,0
23,2023-03-01 00:26:22,2.734526,0.299453,2.723651,0.308273,212.10,60,0
24,2023-03-01 00:26:34,2.669737,0.314202,2.672428,0.311599,221.70,61,0
25,2023-03-01 00:26:47,2.59372,0.327216,2.641922,0.325521,223.16,60,16
26,2023-03-01 00:26:59,2.510396,0.346803,2.712044,0.296274,217.44,60,0
27,2023-03-01 00:27:12,2.441551,0.360485,2.496904,0.349259,223.04,60,6
28,2023-03-01 00:27:24,2.366233,0.38124,2.519041,0.346254,213.23,60,0
29,2023-03-01 00:27:37,2.281561,0.397057,2.523162,0.346655,216.19,60,0
30,2023-03-01 00:27:49,2.232919,0.411539,2.40611,0.363482,219.63,60,17
31,2023-03-01 00:28:02,2.119913,0.437567,2.358099,0.379006,209.13,60,0
32,2023-03-01 00:28:14,2.048219,0.452182,2.285439,0.399155,227.31,60,0
33,2023-03-01 00:28:26,1.977683,0.471636,2.319844,0.385016,231.98,60,12
34,2023-03-01 00:28:39,1.899328,0.48712,2.405566,0.371394,217.57,60,0
35,2023-03-01 00:28:51,1.797248,0.515149,2.113935,0.432692,207.04,60,0
36,2023-03-01 00:29:04,1.710177,0.536939,2.153048,0.433694,213.37,60,0
37,2023-03-01 00:29:16,1.648253,0.552623,2.086447,0.439403,217.69,60,0
38,2023-03-01 00:29:28,1.543048,0.579318,1.960559,0.472656,214.40,60,0
39,2023-03-01 00:29:40,1.454125,0.602943,2.037614,0.459435,222.09,61,0
40,2023-03-01 00:29:53,1.388707,0.619861,1.992832,0.458734,207.32,60,0
41,2023-03-01 00:30:05,1.290572,0.645555,2.109729,0.444111,207.45,60,0
42,2023-03-01 00:30:18,1.232174,0.661439,1.837219,0.501202,209.51,60,0
43,2023-03-01 00:30:30,1.143368,0.685734,1.957637,0.477456,214.65,60,0
44,2023-03-01 00:30:43,1.046465,0.715852,1.869606,0.498397,204.80,60,0
45,2023-03-01 00:30:55,0.965445,0.736107,1.810676,0.508013,215.56,60,0
46,2023-03-01 00:31:07,0.904281,0.754331,1.855868,0.50624,212.89,60,0
47,2023-03-01 00:31:20,0.811559,0.781583,1.869789,0.504607,213.57,60,0
48,2023-03-01 00:31:32,0.748064,0.79725,2.012822,0.488381,211.03,60,7
49,2023-03-01 00:31:44,0.713366,0.808535,1.698578,0.543069,207.60,60,0
post,2023-03-01 00:31:50,0,0,0,0,111.70,53,0
