epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-02-28 14:16:44,0,0,0,0,106.09,45,0
0,2023-02-28 14:17:58,5.23887,0.046555,5.096054,0.059295,112.94,44,4
1,2023-02-28 14:18:05,4.603841,0.095603,166.211548,0.052284,139.70,48,0
2,2023-02-28 14:18:12,4.379121,0.119309,4.339193,0.092348,140.83,49,7
3,2023-02-28 14:18:20,4.169424,0.145031,8.046675,0.107572,140.88,50,13
4,2023-02-28 14:18:27,3.988082,0.170076,3.894782,0.182292,141.43,50,9
5,2023-02-28 14:18:34,3.853508,0.191988,inf,0.113181,142.10,51,19
6,2023-02-28 14:18:41,3.88952,0.180255,3.866286,0.188301,142.73,52,1
7,2023-02-28 14:18:48,3.68447,0.209736,7.983324,0.179487,142.47,52,1
8,2023-02-28 14:18:55,3.661402,0.213172,5.922877,0.052083,142.48,52,11
9,2023-02-28 14:19:02,3.656481,0.211868,3.226162,0.257011,140.72,52,9
10,2023-02-28 14:19:09,3.451172,0.242037,3.309796,0.229768,144.02,53,21
11,2023-02-28 14:19:18,3.334843,0.261407,3.129614,0.269417,116.38,50,7
12,2023-02-28 14:19:25,3.315019,0.265042,3.141426,0.275641,141.71,52,8
13,2023-02-28 14:19:33,3.242601,0.281475,25.920273,0.263021,141.24,53,7
14,2023-02-28 14:19:40,3.187537,0.288984,3.323217,0.238782,144.47,54,14
15,2023-02-28 14:19:47,3.098461,0.313478,11.782602,0.318109,145.85,54,19
16,2023-02-28 14:19:54,2.955093,0.341732,6.558455,0.372775,144.62,54,0
17,2023-02-28 14:20:01,2.854852,0.362691,4.257412,0.388021,144.33,55,19
18,2023-02-28 14:20:08,2.781228,0.38044,2.643653,0.394822,145.71,55,0
19,2023-02-28 14:20:15,2.77423,0.379362,11.038562,0.373798,145.81,55,8
20,2023-02-28 14:20:22,2.696385,0.400772,2.828599,0.447613,144.37,55,7
21,2023-02-28 14:20:29,2.562918,0.43389,3.00646,0.471154,145.62,55,3
22,2023-02-28 14:20:36,2.467108,0.460013,4.655499,0.496394,146.77,55,6
23,2023-02-28 14:20:43,2.359783,0.489195,2.614834,0.508413,145.38,56,22
24,2023-02-28 14:20:50,2.263636,0.512435,2.742238,0.534655,145.26,55,3
25,2023-02-28 14:20:57,2.182848,0.535048,6.422977,0.585938,145.80,55,16
26,2023-02-28 14:21:04,2.060775,0.569846,5.052463,0.598908,147.05,56,0
27,2023-02-28 14:21:11,1.994564,0.590528,2.489133,0.619391,146.17,56,19
28,2023-02-28 14:21:19,1.922924,0.613016,2.93715,0.642228,145.54,56,15
29,2023-02-28 14:21:26,1.853443,0.632546,3.780474,0.660457,146.54,56,18
30,2023-02-28 14:21:33,1.766007,0.658053,2.831631,0.66246,146.59,56,14
31,2023-02-28 14:21:40,1.700159,0.676319,4.00924,0.686298,146.41,56,19
32,2023-02-28 14:21:47,1.628932,0.703921,2.451973,0.727965,147.21,56,5
33,2023-02-28 14:21:54,1.576503,0.71979,3.245342,0.738982,147.97,56,21
34,2023-02-28 14:22:01,1.522515,0.735585,1.879432,0.763822,147.68,56,0
35,2023-02-28 14:22:08,1.452989,0.756217,3.458555,0.751618,146.36,56,0
36,2023-02-28 14:22:15,1.402992,0.772513,3.663862,0.790465,147.78,56,0
37,2023-02-28 14:22:23,1.385576,0.783068,2.185747,0.788662,147.55,56,18
38,2023-02-28 14:22:30,1.348681,0.79277,2.029823,0.826122,147.20,56,3
39,2023-02-28 14:22:37,1.290693,0.808293,3.593049,0.826122,145.71,56,19
40,2023-02-28 14:22:44,1.273348,0.814957,1.826472,0.836138,147.76,56,17
41,2023-02-28 14:22:51,1.241803,0.824709,2.109488,0.853566,148.25,56,0
42,2023-02-28 14:22:58,1.211579,0.834913,2.757249,0.847957,147.11,56,1
43,2023-02-28 14:23:05,1.185878,0.839074,3.02489,0.847756,146.25,56,0
44,2023-02-28 14:23:12,1.183976,0.839744,1.686461,0.862981,147.54,56,6
45,2023-02-28 14:23:19,1.155849,0.84825,2.561023,0.859575,147.40,56,0
46,2023-02-28 14:23:26,1.139709,0.852637,2.828138,0.86278,145.82,56,22
47,2023-02-28 14:23:34,1.140897,0.855794,2.459047,0.8752,145.20,55,6
48,2023-02-28 14:23:41,1.118374,0.858724,3.978015,0.855569,146.64,56,1
49,2023-02-28 14:23:48,1.10854,0.860409,2.20946,0.867388,147.30,56,19
post,2023-02-28 14:23:54,0,0,0,0,109.04,51,0
