epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-02-27 03:02:19,0,0,0,0,106.56,46,0
0,2023-02-27 03:03:09,4.71962,0.031513,4.629262,0.052885,149.37,49,0
1,2023-02-27 03:03:46,4.322325,0.066877,4.453356,0.075721,131.68,50,0
2,2023-02-27 03:04:26,4.190936,0.08871,5.117816,0.096955,133.04,50,0
3,2023-02-27 03:05:05,4.07834,0.11127,4.279261,0.127412,134.29,50,2
4,2023-02-27 03:05:43,3.970762,0.130852,4.142154,0.135417,164.64,53,0
5,2023-02-27 03:06:22,3.891188,0.146208,4.928712,0.122789,135.41,51,0
6,2023-02-27 03:07:01,3.807112,0.163275,4.134117,0.15625,136.33,51,0
7,2023-02-27 03:07:39,3.731269,0.180047,4.274662,0.176282,136.76,51,0
8,2023-02-27 03:08:19,3.642868,0.20053,4.367093,0.207797,136.85,51,0
9,2023-02-27 03:08:57,3.553918,0.21495,3.679381,0.229167,138.71,51,0
10,2023-02-27 03:09:35,3.491191,0.229592,3.789244,0.243389,147.78,52,0
11,2023-02-27 03:10:14,3.439311,0.242997,9.940943,0.132212,144.77,51,2
12,2023-02-27 03:10:52,3.414644,0.251451,3.823437,0.264423,141.08,51,0
13,2023-02-27 03:11:30,3.3442,0.262955,3.608375,0.284455,153.38,52,0
14,2023-02-27 03:12:08,3.272227,0.281513,3.587181,0.285256,142.02,51,0
15,2023-02-27 03:12:47,3.232984,0.291091,3.896099,0.28746,134.38,51,0
16,2023-02-27 03:13:26,3.225603,0.293492,4.889596,0.309095,145.52,52,0
17,2023-02-27 03:14:04,3.152879,0.3124,3.90842,0.294614,136.15,51,8
18,2023-02-27 03:14:44,3.198625,0.299945,3.265909,0.315104,135.44,50,0
19,2023-02-27 03:15:23,3.174117,0.304472,3.437764,0.286058,148.25,51,0
20,2023-02-27 03:16:01,3.099285,0.324875,3.831698,0.290064,135.23,51,0
21,2023-02-27 03:16:40,3.06607,0.329625,3.294157,0.348958,137.16,51,0
22,2023-02-27 03:17:18,3.057982,0.335375,3.309795,0.338141,139.52,51,0
23,2023-02-27 03:17:57,3.004966,0.349765,3.132237,0.379407,139.31,51,0
24,2023-02-27 03:18:34,2.968799,0.354025,3.11735,0.378005,138.35,51,0
25,2023-02-27 03:19:12,2.95645,0.35995,3.095519,0.333333,187.06,54,6
26,2023-02-27 03:19:50,2.934757,0.36342,2.994767,0.393429,133.82,51,0
27,2023-02-27 03:20:28,2.909566,0.37545,3.022013,0.371995,134.47,51,0
28,2023-02-27 03:21:06,2.877223,0.3828,3.026855,0.416266,138.98,51,0
29,2023-02-27 03:21:45,2.81928,0.39966,3.512996,0.391627,135.96,51,0
30,2023-02-27 03:22:23,2.8574,0.38653,3.600601,0.414463,140.19,51,0
31,2023-02-27 03:23:01,2.78685,0.408188,2.868504,0.441707,150.70,52,0
32,2023-02-27 03:23:39,2.759839,0.414466,3.117147,0.438101,142.16,51,0
33,2023-02-27 03:24:18,2.750709,0.42025,2.941036,0.430088,177.01,54,0
34,2023-02-27 03:24:57,2.746744,0.422819,3.122699,0.458802,137.75,51,0
35,2023-02-27 03:25:31,2.712716,0.430047,3.950971,0.369591,137.09,51,0
36,2023-02-27 03:26:11,2.69941,0.435224,2.982834,0.366987,141.58,51,0
37,2023-02-27 03:26:49,2.671457,0.443527,3.457421,0.467949,140.58,51,5
38,2023-02-27 03:27:27,2.648224,0.4497,3.061261,0.471262,136.37,51,0
39,2023-02-27 03:28:06,2.644555,0.449105,3.360461,0.465434,139.10,51,4
40,2023-02-27 03:28:44,2.622329,0.455325,2.821662,0.490785,137.24,51,0
41,2023-02-27 03:29:23,2.605046,0.458825,3.226094,0.474359,134.43,51,0
42,2023-02-27 03:30:02,2.585322,0.468312,3.566791,0.485377,135.16,50,0
43,2023-02-27 03:30:39,2.562244,0.474015,2.941194,0.479502,136.57,51,0
44,2023-02-27 03:31:18,2.562356,0.474715,3.146962,0.510852,137.42,51,0
45,2023-02-27 03:31:56,2.550145,0.480792,2.800163,0.505208,142.94,52,0
46,2023-02-27 03:32:37,2.543582,0.483975,3.002146,0.517886,134.86,51,0
47,2023-02-27 03:33:15,2.54109,0.485394,2.821302,0.507412,151.49,54,0
48,2023-02-27 03:33:55,2.51023,0.494698,2.838919,0.511218,138.66,51,0
49,2023-02-27 03:34:32,2.500381,0.495273,2.70578,0.517428,144.88,52,0
post,2023-02-27 03:34:38,0,0,0,0,108.38,50,0
