epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-03-02 06:16:39,0,0,0,0,104.99,42,0
0,2023-03-02 06:17:13,5.373087,0.015318,4.491743,0.027043,143.29,46,4
1,2023-03-02 06:17:36,4.406344,0.034116,4.384026,0.041266,146.66,48,0
2,2023-03-02 06:17:58,4.384938,0.036694,4.38606,0.039263,149.22,51,0
3,2023-03-02 06:18:20,4.389605,0.036894,4.389452,0.036859,159.10,51,0
4,2023-03-02 06:18:43,4.388703,0.035793,4.369719,0.036058,163.13,53,0
5,2023-03-02 06:19:05,4.3901,0.035267,4.37746,0.04387,158.41,52,0
6,2023-03-02 06:19:27,4.384914,0.038947,4.369139,0.042268,158.59,53,0
7,2023-03-02 06:19:49,4.384596,0.036569,4.370916,0.036458,157.67,54,0
8,2023-03-02 06:20:11,4.385825,0.03767,4.374168,0.040665,156.80,53,7
9,2023-03-02 06:20:33,4.388882,0.036919,4.370194,0.040865,147.59,52,0
10,2023-03-02 06:20:55,4.38786,0.036193,4.383778,0.035256,164.28,55,0
11,2023-03-02 06:21:18,4.388712,0.035367,4.380885,0.038261,162.47,54,0
12,2023-03-02 06:21:40,4.385294,0.03777,4.382794,0.037861,177.65,55,0
13,2023-03-02 06:22:02,4.390942,0.037375,4.36779,0.041066,152.38,54,0
14,2023-03-02 06:22:25,4.390489,0.036569,4.377351,0.039864,155.67,54,0
15,2023-03-02 06:22:47,4.389822,0.03745,4.382251,0.034054,150.07,53,0
16,2023-03-02 06:23:10,4.390087,0.037845,4.38224,0.037419,147.36,53,0
17,2023-03-02 06:23:31,4.388459,0.035868,4.37628,0.03661,178.84,56,0
18,2023-03-02 06:23:54,4.384782,0.037375,4.376052,0.035056,164.38,55,0
19,2023-03-02 06:24:16,4.391546,0.036844,4.387724,0.035457,157.74,54,0
20,2023-03-02 06:24:38,4.390945,0.03747,4.382153,0.039864,152.24,54,0
21,2023-03-02 06:25:00,4.387246,0.03745,4.370345,0.039062,165.46,55,0
22,2023-03-02 06:25:23,4.38867,0.036769,4.364673,0.038862,150.59,54,0
23,2023-03-02 06:25:45,4.390437,0.036494,4.377412,0.036458,181.17,56,0
24,2023-03-02 06:26:07,4.389309,0.037345,4.371516,0.038662,173.06,56,0
25,2023-03-02 06:26:29,4.387197,0.036794,4.370978,0.038061,159.49,55,0
26,2023-03-02 06:26:52,4.387851,0.038872,4.381742,0.03726,150.15,54,0
27,2023-03-02 06:27:14,4.38779,0.038546,4.356237,0.040264,155.20,54,0
28,2023-03-02 06:27:37,4.389161,0.036143,4.393494,0.038261,143.37,53,0
29,2023-03-02 06:27:59,4.387859,0.037645,4.374123,0.040064,177.77,56,0
30,2023-03-02 06:28:22,4.386037,0.037145,4.378568,0.036258,142.49,53,0
31,2023-03-02 06:28:44,4.386914,0.036143,4.37894,0.036659,161.13,56,0
32,2023-03-02 06:29:07,4.389534,0.036269,4.362813,0.039463,177.41,56,0
33,2023-03-02 06:29:29,4.390465,0.037495,4.380141,0.036458,144.04,54,0
34,2023-03-02 06:29:52,4.390543,0.036118,4.382928,0.034655,146.32,54,0
35,2023-03-02 06:30:14,4.389065,0.035317,4.381263,0.038662,145.55,54,0
36,2023-03-02 06:30:36,4.390687,0.037019,4.393689,0.032652,143.63,54,0
37,2023-03-02 06:30:59,4.383882,0.037795,4.36821,0.036058,142.74,53,0
38,2023-03-02 06:31:21,4.382311,0.038046,4.381347,0.033854,155.89,55,0
39,2023-03-02 06:31:44,4.388351,0.035443,4.368078,0.043069,140.38,54,0
40,2023-03-02 06:32:07,4.389464,0.03787,4.37934,0.039663,163.83,56,0
41,2023-03-02 06:32:29,4.390763,0.036494,4.390245,0.032853,145.23,55,0
42,2023-03-02 06:32:51,4.391655,0.036994,4.372565,0.035657,164.29,56,0
43,2023-03-02 06:33:13,4.38865,0.03615,4.363384,0.036659,180.58,57,0
44,2023-03-02 06:33:35,4.387012,0.0365,4.367754,0.041667,170.87,57,0
45,2023-03-02 06:33:57,4.390197,0.0373,4.375735,0.037861,171.16,55,0
46,2023-03-02 06:34:20,4.387383,0.036894,4.379463,0.036659,141.27,54,0
47,2023-03-02 06:34:43,4.386845,0.036919,4.377868,0.037861,154.13,55,0
48,2023-03-02 06:35:05,4.390277,0.036844,4.374829,0.037059,172.88,57,0
49,2023-03-02 06:35:27,4.38678,0.0363,4.376414,0.030649,179.53,57,0
post,2023-03-02 06:35:33,0,0,0,0,110.73,52,0
