epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-02-27 18:30:49,0,0,0,0,107.90,51,0
0,2023-02-27 18:31:07,4.770796,0.038629,4.770491,0.010776,187.05,57,0
1,2023-02-27 18:31:17,4.005288,0.093693,4.203814,0.059941,192.03,58,0
2,2023-02-27 18:31:26,3.701674,0.140933,3.676784,0.151536,192.42,59,0
3,2023-02-27 18:31:36,3.458505,0.184204,3.578208,0.174434,193.06,60,0
4,2023-02-27 18:31:45,3.237715,0.222088,3.360534,0.209056,193.21,60,0
5,2023-02-27 18:31:54,3.057877,0.255817,3.680778,0.224542,198.29,61,0
6,2023-02-27 18:32:03,2.802407,0.305049,3.03717,0.268588,194.02,61,0
7,2023-02-27 18:32:13,2.6115,0.341432,2.767355,0.324219,199.96,61,0
8,2023-02-27 18:32:22,2.407042,0.392657,2.585855,0.342733,194.13,61,0
9,2023-02-27 18:32:31,2.194116,0.43472,2.326527,0.407328,191.86,60,0
10,2023-02-27 18:32:41,1.991178,0.484318,2.243974,0.427802,193.95,61,0
11,2023-02-27 18:32:50,1.770054,0.534474,2.138297,0.457836,194.57,61,0
12,2023-02-27 18:33:00,1.546887,0.584451,1.829419,0.513874,193.34,61,0
13,2023-02-27 18:33:09,1.380713,0.627547,1.592053,0.569639,194.16,61,0
14,2023-02-27 18:33:19,1.158409,0.683947,1.869774,0.529962,194.26,60,0
15,2023-02-27 18:33:28,1.037447,0.712116,1.421641,0.608567,194.32,61,0
16,2023-02-27 18:33:38,0.86302,0.755216,1.813801,0.537961,194.61,61,0
17,2023-02-27 18:33:47,0.749912,0.786996,1.499993,0.607893,195.00,61,0
18,2023-02-27 18:33:56,0.647997,0.81548,1.592532,0.61429,195.22,61,0
19,2023-02-27 18:34:05,0.542468,0.843306,1.1471,0.695851,194.26,61,0
20,2023-02-27 18:34:14,0.51647,0.849524,1.440425,0.622695,195.10,61,0
21,2023-02-27 18:34:24,0.553838,0.835081,1.226949,0.651536,194.69,61,0
22,2023-02-27 18:34:33,0.439458,0.867836,1.14081,0.71417,195.80,61,0
23,2023-02-27 18:34:42,0.410608,0.879012,0.994192,0.737742,193.97,61,0
24,2023-02-27 18:34:52,0.424694,0.874828,1.763279,0.568023,193.32,61,0
25,2023-02-27 18:35:01,0.386685,0.885746,1.065127,0.711746,194.85,61,0
26,2023-02-27 18:35:10,0.370532,0.8895,0.877086,0.751751,194.40,61,0
27,2023-02-27 18:35:20,0.339975,0.898556,1.259464,0.666621,194.65,61,0
28,2023-02-27 18:35:29,0.35576,0.894114,1.039576,0.729661,194.98,61,0
29,2023-02-27 18:35:39,0.322265,0.902338,1.103966,0.712285,194.44,61,0
30,2023-02-27 18:35:48,0.322481,0.901786,0.927751,0.751886,193.99,61,0
31,2023-02-27 18:35:58,0.274588,0.91787,0.661911,0.8059,194.40,61,0
32,2023-02-27 18:36:08,0.276083,0.916523,0.942388,0.742726,193.79,60,0
33,2023-02-27 18:36:17,0.276778,0.91532,0.900697,0.759564,193.06,60,0
34,2023-02-27 18:36:27,0.299487,0.909302,1.200358,0.717134,194.14,60,0
35,2023-02-27 18:36:37,0.258697,0.922447,0.615561,0.824295,192.93,60,0
36,2023-02-27 18:36:47,0.246431,0.92449,0.987134,0.738416,193.01,60,0
37,2023-02-27 18:36:57,0.245206,0.92469,0.993343,0.738205,193.33,60,0
38,2023-02-27 18:37:06,0.253819,0.926209,0.84089,0.762744,193.12,60,0
39,2023-02-27 18:37:16,0.242371,0.928571,0.893135,0.769127,190.46,60,0
40,2023-02-27 18:37:26,0.261503,0.920564,0.895637,0.746633,193.17,60,0
41,2023-02-27 18:37:35,0.258266,0.921825,0.539662,0.838227,189.32,60,0
42,2023-02-27 18:37:45,0.194719,0.941139,0.699483,0.803071,194.16,60,0
43,2023-02-27 18:37:54,0.187946,0.944062,0.924213,0.783136,194.49,60,0
44,2023-02-27 18:38:04,0.210342,0.934839,0.582685,0.828664,194.55,61,0
45,2023-02-27 18:38:13,0.210179,0.93429,0.640591,0.815194,192.75,60,0
46,2023-02-27 18:38:23,0.213215,0.935351,0.776223,0.795553,195.26,61,0
47,2023-02-27 18:38:32,0.203327,0.939732,0.626315,0.826105,194.29,61,0
48,2023-02-27 18:38:41,0.165844,0.94806,0.515349,0.851428,194.36,61,0
49,2023-02-27 18:38:51,0.190164,0.94283,0.607308,0.823006,194.39,61,0
post,2023-02-27 18:38:56,0,0,0,0,112.66,54,0
