epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-02-26 04:57:59,0,0,0,0,108.52,53,0
0,2023-02-26 04:58:46,5.382,0.015268,4.619521,0.018229,136.17,58,0
1,2023-02-26 04:59:18,4.416691,0.028109,4.431142,0.032853,138.70,60,0
2,2023-02-26 04:59:50,4.339291,0.03727,4.439002,0.036258,141.15,62,0
3,2023-02-26 05:00:22,4.279457,0.046956,4.254518,0.048878,141.40,63,13
4,2023-02-26 05:00:55,4.2151,0.056918,4.328136,0.056891,141.39,63,0
5,2023-02-26 05:01:26,4.147931,0.067881,4.57762,0.065705,140.98,62,5
6,2023-02-26 05:01:58,4.08788,0.080647,4.072576,0.090144,138.60,61,0
7,2023-02-26 05:02:31,4.065333,0.085728,4.073523,0.099359,137.96,61,2
8,2023-02-26 05:03:04,3.98974,0.097092,259.282623,0.009415,139.27,62,0
9,2023-02-26 05:03:35,4.030293,0.096816,4.974478,0.078726,140.69,62,0
10,2023-02-26 05:04:10,3.973669,0.108105,4.019428,0.108173,134.95,62,0
11,2023-02-26 05:04:44,3.901952,0.121946,4.377412,0.108574,136.64,62,0
12,2023-02-26 05:05:19,3.801179,0.14167,3.912168,0.148838,141.88,62,13
13,2023-02-26 05:05:53,3.747152,0.15595,4.128894,0.141627,135.58,62,0
14,2023-02-26 05:06:25,3.718314,0.161419,175.468094,0.066106,140.56,62,5
15,2023-02-26 05:06:58,3.67892,0.168625,3.773391,0.17528,138.49,62,9
16,2023-02-26 05:07:33,3.757605,0.158991,4.047324,0.136731,137.54,62,8
17,2023-02-26 05:08:09,3.639747,0.178564,3.611388,0.195793,139.52,62,0
18,2023-02-26 05:08:43,3.594105,0.190575,3.680499,0.180889,138.00,63,7
19,2023-02-26 05:09:18,3.558042,0.198413,3.725157,0.192308,137.44,62,2
20,2023-02-26 05:09:52,3.588063,0.192606,3.512966,0.214343,135.12,62,0
21,2023-02-26 05:10:26,3.519862,0.20985,3.550786,0.201122,138.08,62,0
22,2023-02-26 05:10:59,3.556186,0.205121,4.034605,0.15625,141.74,62,13
23,2023-02-26 05:11:31,3.604366,0.193282,3.545201,0.202324,141.36,62,0
24,2023-02-26 05:12:05,3.482433,0.219213,3.421808,0.24359,140.31,62,10
25,2023-02-26 05:12:40,3.441222,0.228349,3.822551,0.234976,136.19,62,2
26,2023-02-26 05:13:13,3.410434,0.236108,3.417948,0.258614,138.01,62,7
27,2023-02-26 05:13:47,3.328736,0.252853,3.525578,0.254006,141.27,63,3
28,2023-02-26 05:14:21,3.290616,0.266495,3.362899,0.278646,135.20,62,0
29,2023-02-26 05:14:56,3.349515,0.255957,3.728189,0.228766,141.15,62,0
30,2023-02-26 05:15:28,3.339189,0.255457,3.404747,0.272636,136.03,62,0
31,2023-02-26 05:16:02,3.299345,0.263867,3.507593,0.279647,137.44,62,6
32,2023-02-26 05:16:37,3.269855,0.275906,7.086112,0.22496,137.42,62,9
33,2023-02-26 05:17:09,3.231838,0.28304,3.432221,0.311098,139.44,63,5
34,2023-02-26 05:17:43,3.206702,0.288797,4.754313,0.289062,135.40,62,0
35,2023-02-26 05:18:16,3.217689,0.288296,3.188043,0.303085,138.27,62,0
36,2023-02-26 05:18:50,3.190303,0.295154,3.827447,0.314103,134.75,62,0
37,2023-02-26 05:19:25,3.183806,0.299284,7.59863,0.311498,134.23,62,0
38,2023-02-26 05:19:59,3.173647,0.301587,5.763168,0.315104,131.65,62,0
39,2023-02-26 05:20:33,3.107971,0.321261,3.745142,0.330128,139.41,63,0
40,2023-02-26 05:21:08,3.10667,0.31658,3.428125,0.33133,135.21,62,0
41,2023-02-26 05:21:42,3.19131,0.296656,3.237265,0.287059,133.48,62,0
42,2023-02-26 05:22:15,3.193603,0.298658,4.219583,0.293069,136.61,62,0
43,2023-02-26 05:22:50,3.207419,0.2924,3.776071,0.222556,134.86,62,0
44,2023-02-26 05:23:24,3.166741,0.30275,6.523076,0.303486,138.91,62,4
45,2023-02-26 05:23:58,3.236989,0.285925,30.28647,0.222356,136.19,62,0
46,2023-02-26 05:24:34,3.147585,0.305517,3.638835,0.320713,133.82,62,0
47,2023-02-26 05:25:08,3.151258,0.305767,19.986986,0.195713,134.59,62,0
48,2023-02-26 05:25:42,3.198878,0.29603,8.03301,0.256611,141.28,62,11
49,2023-02-26 05:26:17,3.147537,0.3084,3.412857,0.335537,136.89,62,0
post,2023-02-26 05:26:22,0,0,0,0,113.76,61,0
