epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-02-28 23:37:22,0,0,0,0,105.73,43,0
0,2023-02-28 23:39:08,5.129566,0.015006,5.205379,0.020833,120.11,43,8
1,2023-02-28 23:39:33,4.419641,0.028261,4.390951,0.031851,121.97,44,2
2,2023-02-28 23:39:58,4.315715,0.041867,6.990886,0.040064,122.17,44,13
3,2023-02-28 23:40:23,4.309439,0.047519,4.532732,0.040997,108.98,45,5
4,2023-02-28 23:40:48,4.26283,0.057273,nan,0.016426,121.69,45,0
5,2023-02-28 23:41:12,4.277215,0.055372,4.477165,0.051246,121.44,45,0
6,2023-02-28 23:41:37,4.210835,0.06355,5.415302,0.062901,121.60,45,0
7,2023-02-28 23:42:01,4.160451,0.068502,nan,0.071915,122.02,46,0
8,2023-02-28 23:42:25,4.138412,0.075205,7.971387,0.068328,122.92,46,0
9,2023-02-28 23:42:50,4.154983,0.07165,4.213166,0.069912,118.07,46,16
10,2023-02-28 23:43:14,4.051961,0.084984,4.038111,0.092147,122.76,46,0
11,2023-02-28 23:43:39,4.01865,0.094763,4.503844,0.096154,116.74,46,14
12,2023-02-28 23:44:03,3.994399,0.097639,4.010892,0.095753,122.79,46,0
13,2023-02-28 23:44:28,3.960469,0.104992,3.922138,0.113782,123.00,46,12
14,2023-02-28 23:44:52,3.911855,0.11232,4.224009,0.111378,122.70,46,7
15,2023-02-28 23:45:17,3.89885,0.115946,3.945525,0.121995,116.64,46,19
16,2023-02-28 23:45:41,3.892305,0.118572,3.968036,0.130809,116.86,46,12
17,2023-02-28 23:46:06,3.840934,0.129152,3.998731,0.140273,122.17,46,13
18,2023-02-28 23:46:30,3.811994,0.13648,4.310146,0.135216,116.66,46,1
19,2023-02-28 23:46:55,3.797905,0.140956,3.961163,0.134215,122.96,46,0
20,2023-02-28 23:47:19,3.783452,0.141875,3.758777,0.154647,122.05,46,0
21,2023-02-28 23:47:44,3.770683,0.148175,4.246069,0.144431,122.85,46,5
22,2023-02-28 23:48:08,3.744908,0.151875,4.451447,0.161458,116.42,46,19
23,2023-02-28 23:48:33,3.738487,0.154662,4.31255,0.136018,122.24,46,8
24,2023-02-28 23:48:57,3.717155,0.159975,4.263259,0.16246,116.36,46,15
25,2023-02-28 23:49:22,3.710958,0.162275,4.13593,0.184095,122.08,46,2
26,2023-02-28 23:49:46,3.707009,0.166041,4.207808,0.162861,122.00,46,0
27,2023-02-28 23:50:11,3.683356,0.169293,nan,0.161058,116.31,46,0
28,2023-02-28 23:50:35,3.660872,0.1764,nan,0.18149,122.82,46,12
29,2023-02-28 23:50:59,3.652672,0.179197,4.202224,0.183694,121.81,46,0
30,2023-02-28 23:51:24,3.634766,0.180247,nan,0.189503,117.18,46,18
31,2023-02-28 23:51:48,3.62732,0.184374,4.849535,0.191707,121.60,46,0
32,2023-02-28 23:52:13,3.606341,0.188225,nan,0.190104,121.25,46,0
33,2023-02-28 23:52:37,3.604341,0.187725,nan,0.186699,123.38,47,2
34,2023-02-28 23:53:01,3.590208,0.193352,3.886467,0.200563,122.68,46,0
35,2023-02-28 23:53:26,3.576744,0.196554,5.4217,0.19972,122.59,46,6
36,2023-02-28 23:53:50,3.557758,0.203882,5.318485,0.210136,123.00,46,0
37,2023-02-28 23:54:15,3.535291,0.209334,nan,0.181691,122.71,46,9
38,2023-02-28 23:54:39,3.529308,0.207375,nan,0.134244,122.50,46,0
39,2023-02-28 23:55:04,3.544484,0.208358,nan,0.198151,116.72,46,0
40,2023-02-28 23:55:28,3.494586,0.218275,nan,0.217348,122.87,46,7
41,2023-02-28 23:55:53,3.475045,0.2243,nan,0.207933,121.93,46,6
42,2023-02-28 23:56:17,3.465461,0.226416,nan,0.21895,124.23,46,5
43,2023-02-28 23:56:42,3.447891,0.229942,nan,0.214831,116.89,46,16
44,2023-02-28 23:57:06,3.423472,0.236219,nan,0.252613,124.49,47,4
45,2023-02-28 23:57:30,3.419285,0.241272,nan,0.239583,116.29,46,0
46,2023-02-28 23:57:55,3.415208,0.240675,nan,0.257838,123.32,47,14
47,2023-02-28 23:58:19,3.383867,0.244523,nan,0.261619,115.72,46,9
48,2023-02-28 23:58:44,3.39526,0.244598,nan,0.251402,123.34,46,0
49,2023-02-28 23:59:08,3.373116,0.255402,nan,0.235176,122.14,46,10
post,2023-02-28 23:59:14,0,0,0,0,107.10,45,0
