epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-03-01 13:55:36,0,0,0,0,108.99,52,0
0,2023-03-01 13:55:54,7.888613,0.010529,290698.3125,0.010817,143.43,57,16
1,2023-03-01 13:56:04,4.955347,0.017077,143.871613,0.018429,159.65,59,14
2,2023-03-01 13:56:15,4.460766,0.029382,4.973264,0.028646,171.60,61,38
3,2023-03-01 13:56:25,4.367734,0.042494,4.502942,0.048878,174.26,61,33
4,2023-03-01 13:56:35,4.279575,0.056859,4.834307,0.053486,174.39,61,27
5,2023-03-01 13:56:45,4.206977,0.068642,4.312789,0.06851,174.46,61,27
6,2023-03-01 13:56:56,4.1384,0.080074,4.244909,0.082532,175.01,61,41
7,2023-03-01 13:57:06,4.09251,0.09042,4.165111,0.088141,173.59,61,23
8,2023-03-01 13:57:16,4.05347,0.096671,4.249672,0.089944,163.18,60,64
9,2023-03-01 13:57:26,4.02132,0.104041,4.336464,0.096955,174.87,62,40
10,2023-03-01 13:57:37,3.990424,0.109751,4.189148,0.115986,175.25,62,32
11,2023-03-01 13:57:47,3.943888,0.123245,4.054122,0.136934,174.79,62,25
12,2023-03-01 13:57:57,3.926451,0.124499,4.088336,0.115385,163.54,61,62
13,2023-03-01 13:58:08,4.027321,0.107797,4.558998,0.085938,165.95,61,55
14,2023-03-01 13:58:18,3.970828,0.116601,4.019221,0.130008,161.32,61,27
15,2023-03-01 13:58:28,3.917917,0.130114,3.900119,0.130208,174.74,62,32
16,2023-03-01 13:58:38,3.877911,0.132471,3.937035,0.138956,175.46,62,68
17,2023-03-01 13:58:49,3.84492,0.142073,3.872171,0.144431,162.27,61,71
18,2023-03-01 13:58:59,3.829346,0.14834,3.922397,0.145631,175.95,62,28
19,2023-03-01 13:59:09,3.801272,0.14839,3.888963,0.160457,174.72,61,40
20,2023-03-01 13:59:20,3.77075,0.157717,3.879664,0.162419,175.49,62,47
21,2023-03-01 13:59:30,3.762881,0.161151,3.833216,0.173077,175.06,62,22
22,2023-03-01 13:59:40,3.744765,0.165664,3.758122,0.168269,172.47,62,40
23,2023-03-01 13:59:51,3.719678,0.170352,3.906186,0.16887,175.04,62,38
24,2023-03-01 14:00:01,3.71525,0.172282,3.794408,0.169071,175.82,62,25
25,2023-03-01 14:00:11,3.697982,0.175065,3.821687,0.178285,163.00,61,16
26,2023-03-01 14:00:21,3.671906,0.179202,3.846287,0.177387,174.87,62,9
27,2023-03-01 14:00:32,3.652167,0.187224,3.825052,0.178285,175.00,62,33
28,2023-03-01 14:00:42,3.641971,0.187224,4.179976,0.192508,175.61,62,11
29,2023-03-01 14:00:52,3.626775,0.189932,3.800255,0.190705,175.32,62,38
30,2023-03-01 14:01:03,3.61636,0.195187,3.758318,0.188101,163.69,60,63
31,2023-03-01 14:01:13,3.591516,0.203745,4.843676,0.202324,165.99,61,55
32,2023-03-01 14:01:24,3.585126,0.201991,3.635008,0.208934,163.71,60,59
33,2023-03-01 14:01:34,3.554561,0.208007,3.961476,0.206731,175.59,62,33
34,2023-03-01 14:01:44,3.544328,0.21415,3.799351,0.213542,175.40,62,46
35,2023-03-01 14:01:55,3.541327,0.210389,3.735246,0.206513,175.64,62,43
36,2023-03-01 14:02:05,3.520712,0.217133,3.567416,0.224559,162.67,61,14
37,2023-03-01 14:02:15,3.505746,0.218512,3.68597,0.221554,176.76,62,28
38,2023-03-01 14:02:26,3.487667,0.2233,3.748898,0.222756,162.43,61,23
39,2023-03-01 14:02:36,3.471914,0.228991,3.824918,0.223758,175.96,62,30
40,2023-03-01 14:02:46,3.455294,0.233027,3.864901,0.223758,175.51,62,29
41,2023-03-01 14:02:56,3.453917,0.231398,4.095524,0.234976,176.56,62,30
42,2023-03-01 14:03:07,3.420413,0.241702,3.93273,0.233774,163.51,61,65
43,2023-03-01 14:03:17,3.412907,0.24293,3.709999,0.240585,166.16,61,56
44,2023-03-01 14:03:28,3.408405,0.242964,3.701083,0.2502,174.95,62,45
45,2023-03-01 14:03:38,3.376751,0.252156,3.797062,0.262019,163.76,61,62
46,2023-03-01 14:03:48,3.388378,0.249649,3.733427,0.26883,170.80,61,14
47,2023-03-01 14:03:58,3.36795,0.257712,3.694693,0.261418,174.97,62,42
48,2023-03-01 14:04:09,3.353046,0.260642,3.899973,0.273438,175.50,62,36
49,2023-03-01 14:04:19,3.322325,0.266722,3.745903,0.265825,175.29,62,25
post,2023-03-01 14:04:24,0,0,0,0,112.78,55,0
